,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
197012,     88,     16,     10,     66,     36,     94,     73,     52,     71,     56,    157,     91,    122,     42,     75,     47,     43,      4,     98,    135,     26,     73,    169,     57,     79,     59,    163,     30,    143,     36
197101,     88,     16,     10,     64,     36,     94,     73,     51,     71,     56,    157,     90,    122,     42,     75,     47,     43,      4,     98,    135,     26,     73,    169,     57,     78,     59,    161,     30,    143,     36
197102,     88,     16,     10,     63,     36,     94,     73,     51,     71,     55,    157,     90,    122,     42,     75,     46,     43,      4,     97,    135,     26,     72,    169,     57,     78,     58,    161,     30,    143,     36
197103,     87,     16,     10,     62,     36,     94,     73,     51,     71,     55,    157,     90,    122,     42,     75,     46,     43,      4,     96,    135,     26,     72,    168,     57,     77,     58,    160,     30,    142,     36
197104,     86,     16,     10,     62,     36,     93,     73,     51,     71,     55,    155,     90,    122,     42,     75,     46,     43,      4,     96,    135,     26,     72,    166,     57,     77,     57,    160,     30,    142,     36
197105,     86,     16,     10,     62,     36,     90,     72,     51,     71,     55,    154,     90,    122,     41,     75,     46,     42,      4,     96,    135,     25,     71,    165,     57,     76,     57,    160,     30,    142,     36
197106,     86,     15,     10,     61,     36,     90,     72,     51,     71,     55,    154,     88,    122,     40,     75,     46,     42,      4,     96,    135,     25,     71,    164,     57,     74,     57,    160,     30,    142,     36
197107,     94,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     87,    128,     41,     80,     46,     42,      5,    100,    140,     27,     86,    171,     58,     76,     65,    172,     35,    167,     38
197108,     93,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     86,    128,     41,     80,     46,     42,      5,    100,    140,     27,     86,    171,     58,     75,     65,    172,     35,    167,     38
197109,     93,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     86,    128,     40,     80,     46,     42,      5,    100,    140,     27,     86,    170,     58,     75,     65,    172,     35,    167,     38
197110,     93,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     86,    128,     40,     80,     46,     42,      5,    100,    140,     27,     86,    170,     58,     75,     65,    172,     35,    167,     38
197111,     93,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     86,    127,     40,     80,     45,     42,      5,    100,    139,     27,     86,    170,     58,     75,     65,    172,     35,    167,     37
197112,     93,     15,     11,     64,     38,     92,     75,     60,     70,     60,    164,     85,    127,     39,     80,     45,     42,      5,    100,    139,     27,     86,    170,     58,     74,     65,    172,     35,    166,     37
197201,     93,     15,     11,     64,     38,     92,     74,     60,     69,     60,    163,     84,    127,     39,     80,     44,     42,      5,    100,    139,     27,     86,    169,     57,     74,     65,    172,     35,    166,     37
197202,     93,     15,     11,     64,     38,     92,     74,     60,     69,     60,    163,     84,    127,     39,     80,     44,     42,      5,    100,    139,     27,     86,    169,     57,     73,     65,    172,     35,    166,     37
197203,     93,     15,     11,     64,     38,     92,     73,     60,     69,     60,    163,     84,    127,     39,     79,     43,     42,      5,    100,    139,     27,     86,    168,     57,     72,     65,    172,     34,    166,     37
197204,     93,     15,     11,     64,     38,     92,     72,     60,     69,     60,    163,     84,    126,     39,     79,     43,     42,      5,     99,    139,     27,     85,    167,     57,     71,     65,    172,     34,    165,     37
197205,     93,     15,     11,     64,     38,     92,     72,     60,     69,     60,    161,     84,    126,     39,     79,     42,     42,      5,     98,    139,     27,     85,    167,     57,     71,     65,    172,     34,    164,     37
197206,     93,     15,     11,     63,     38,     92,     72,     60,     69,     60,    161,     83,    126,     38,     79,     42,     41,      5,     98,    139,     27,     85,    167,     57,     70,     65,    171,     34,    164,     37
197207,     98,     16,     11,     68,     40,     98,     79,     70,     70,     70,    172,     82,    134,     38,     81,     41,     39,      5,    103,    143,     27,     94,    171,     61,     74,     67,    192,     39,    206,     41
197208,     97,     15,     11,     67,     40,     97,     79,     70,     69,     69,    172,     82,    134,     38,     81,     41,     39,      5,    103,    143,     27,     94,    171,     61,     72,     67,    191,     38,    206,     41
197209,     97,     15,     11,     67,     40,     97,     79,     70,     69,     69,    171,     82,    134,     38,     81,     41,     39,      5,    103,    143,     27,     94,    171,     61,     72,     67,    190,     38,    206,     41
197210,     97,     15,     11,     67,     39,     97,     79,     70,     68,     69,    171,     82,    134,     38,     80,     41,     39,      5,    103,    143,     27,     93,    171,     61,     72,     66,    190,     38,    206,     41
197211,     97,     14,     11,     67,     39,     97,     79,     70,     68,     69,    169,     82,    134,     37,     80,     41,     39,      5,    103,    143,     27,     93,    170,     61,     72,     66,    190,     38,    205,     40
197212,     97,     14,     11,     67,     39,     97,     79,     70,     68,     69,    169,     82,    133,     37,     79,     41,     39,      5,    103,    143,     27,     93,    170,     61,     72,     66,    189,     38,    205,     40
197301,     95,     14,     11,     66,     39,     97,     79,     70,     67,     69,    168,     82,    133,     37,     79,     41,     39,      5,    103,    142,     27,     93,    169,     61,     72,     65,    188,     38,    205,     40
197302,     94,     14,     11,     66,     39,     96,     78,     70,     67,     68,    167,     81,    133,     37,     79,     41,     39,      5,    103,    142,     27,     93,    168,     61,     72,     65,    188,     37,    205,     40
197303,     93,     14,     11,     66,     39,     96,     78,     70,     67,     68,    166,     81,    133,     37,     79,     41,     39,      5,    102,    142,     27,     93,    168,     61,     71,     65,    188,     37,    204,     40
197304,     93,     14,     11,     66,     39,     96,     78,     70,     67,     68,    166,     81,    133,     37,     79,     41,     39,      5,    102,    142,     27,     92,    167,     61,     71,     65,    187,     37,    204,     39
197305,     93,     14,     11,     64,     38,     96,     77,     70,     67,     68,    165,     79,    133,     36,     79,     41,     39,      5,    101,    142,     27,     91,    167,     60,     71,     65,    185,     37,    203,     39
197306,     92,     14,     11,     64,     38,     96,     77,     70,     67,     68,    165,     79,    133,     36,     79,     41,     38,      5,    101,    142,     27,     91,    166,     60,     71,     64,    185,     37,    203,     39
197307,    164,     26,     11,    123,    100,    160,    116,    136,     98,     95,    303,     99,    235,     56,    109,     49,     48,      8,    157,    183,     44,    241,    359,    101,    126,    154,    308,     93,    688,    767
197308,    162,     26,     11,    123,     97,    159,    116,    136,     98,     95,    299,     99,    234,     55,    108,     48,     47,      8,    155,    183,     44,    236,    358,    100,    125,    152,    306,     90,    682,    763
197309,    161,     26,     11,    122,     95,    158,    116,    133,     98,     95,    297,     99,    233,     55,    108,     48,     47,      8,    155,    183,     44,    233,    355,     99,    125,    151,    303,     90,    678,    760
197310,    161,     26,     11,    122,     95,    156,    116,    133,     98,     95,    294,     99,    232,     55,    108,     48,     47,      8,    155,    183,     44,    230,    352,     99,    124,    147,    302,     89,    674,    757
197311,    161,     26,     11,    118,     95,    152,    116,    133,     97,     92,    289,     99,    228,     54,    105,     48,     47,      8,    153,    183,     44,    230,    345,     97,    123,    146,    298,     87,    660,    749
197312,    160,     25,     11,    117,     95,    151,    115,    130,     97,     86,    284,     99,    225,     53,    104,     48,     47,      8,    151,    183,     43,    223,    342,     97,    123,    144,    296,     84,    650,    742
197401,    159,     24,     11,    117,     94,    150,    114,    128,     97,     85,    281,     98,    225,     53,    103,     48,     47,      8,    151,    183,     43,    216,    341,     97,    122,    143,    296,     84,    645,    741
197402,    159,     24,     11,    117,     93,    149,    113,    128,     97,     85,    279,     96,    225,     52,    103,     48,     47,      8,    151,    183,     43,    214,    339,     97,    122,    143,    295,     83,    643,    739
197403,    159,     24,     11,    116,     93,    149,    112,    128,     97,     85,    278,     96,    225,     52,    103,     48,     47,      8,    150,    183,     42,    213,    335,     97,    122,    143,    294,     83,    638,    736
197404,    158,     24,     11,    114,     93,    149,    111,    127,     97,     84,    275,     95,    225,     52,    103,     48,     47,      8,    148,    183,     42,    213,    332,     97,    121,    143,    292,     83,    637,    733
197405,    158,     24,     11,    111,     93,    148,    108,    125,     96,     82,    274,     94,    222,     52,    103,     48,     47,      8,    148,    182,     42,    208,    331,     96,    121,    142,    290,     82,    631,    732
197406,    157,     23,     11,    110,     93,    145,    107,    125,     96,     81,    272,     92,    222,     52,    101,     48,     47,      8,    148,    182,     42,    207,    328,     96,    121,    141,    288,     82,    625,    728
197407,    161,     23,     11,    109,     92,    144,    107,    130,     95,     82,    268,     92,    220,     52,     98,     46,     48,     10,    158,    184,     42,    209,    330,    100,    121,    143,    283,     78,    639,    691
197408,    160,     23,     11,    108,     90,    144,    106,    129,     95,     81,    267,     91,    219,     50,     97,     46,     48,     10,    156,    184,     42,    209,    325,    100,    121,    142,    283,     76,    633,    687
197409,    157,     23,     11,    106,     90,    143,    105,    129,     94,     81,    263,     91,    219,     49,     95,     46,     48,     10,    156,    184,     41,    207,    323,    100,    121,    142,    281,     74,    633,    684
197410,    156,     23,     11,    105,     88,    142,    104,    129,     94,     81,    262,     91,    218,     49,     92,     46,     48,     10,    156,    184,     41,    202,    321,    100,    120,    142,    279,     72,    631,    681
197411,    156,     23,     11,    104,     88,    142,    103,    129,     94,     81,    260,     90,    217,     48,     91,     46,     48,     10,    155,    182,     41,    201,    319,    100,    120,    142,    279,     72,    624,    678
197412,    155,     23,     11,    104,     86,    142,    103,    129,     94,     81,    259,     90,    215,     48,     91,     46,     48,      9,    151,    182,     41,    197,    318,     99,    120,    142,    278,     72,    618,    672
197501,    154,     23,     11,    103,     83,    142,    103,    126,     94,     80,    259,     90,    215,     48,     91,     46,     48,      9,    150,    182,     41,    195,    316,     99,    118,    141,    275,     71,    614,    668
197502,    154,     23,     11,    103,     83,    142,    102,    125,     94,     80,    259,     90,    215,     48,     91,     46,     48,      9,    149,    182,     41,    195,    314,     99,    118,    141,    275,     71,    611,    666
197503,    154,     22,     11,    103,     83,    141,    101,    125,     94,     80,    257,     90,    215,     48,     91,     46,     47,      8,    149,    182,     41,    195,    312,     99,    118,    141,    273,     70,    610,    665
197504,    154,     22,     11,    103,     83,    140,    100,    125,     93,     80,    256,     89,    215,     48,     90,     46,     47,      8,    149,    181,     41,    194,    312,     99,    118,    140,    273,     70,    604,    663
197505,    154,     22,     11,    103,     83,    140,    100,    125,     92,     80,    256,     89,    215,     47,     90,     46,     47,      8,    149,    181,     41,    194,    311,     99,    118,    140,    273,     70,    604,    660
197506,    153,     22,     11,    103,     82,    139,    100,    122,     92,     80,    256,     88,    215,     46,     89,     45,     47,      8,    148,    181,     40,    192,    308,     99,    117,    138,    271,     70,    602,    655
197507,    155,     22,     10,     99,     84,    140,    103,    135,     99,     82,    257,     92,    215,     49,     88,     45,     45,     11,    160,    185,     41,    195,    313,    103,    122,    145,    267,     72,    616,    650
197508,    154,     21,     10,     99,     84,    138,    103,    135,     97,     82,    256,     91,    214,     49,     88,     45,     45,     11,    160,    185,     41,    194,    312,    102,    122,    145,    267,     72,    612,    649
197509,    154,     21,     10,     99,     84,    138,    103,    134,     97,     82,    256,     91,    214,     49,     88,     44,     45,     11,    160,    185,     41,    191,    312,    102,    122,    145,    266,     72,    611,    649
197510,    154,     21,     10,     98,     83,    138,    102,    132,     97,     82,    255,     91,    214,     49,     88,     44,     45,     11,    160,    184,     41,    190,    312,    102,    119,    145,    266,     72,    609,    647
197511,    153,     21,     10,     97,     83,    138,    102,    132,     97,     82,    254,     91,    213,     49,     88,     44,     45,     11,    159,    184,     41,    190,    311,    102,    119,    144,    263,     72,    606,    646
197512,    151,     21,     10,     96,     82,    138,    102,    130,     97,     82,    253,     91,    213,     48,     88,     44,     45,     11,    159,    184,     40,    188,    310,    102,    118,    142,    263,     72,    604,    645
197601,    151,     21,     10,     95,     82,    138,    101,    130,     96,     82,    251,     91,    212,     48,     88,     44,     45,     10,    157,    184,     40,    188,    309,    101,    118,    141,    262,     71,    598,    645
197602,    151,     21,     10,     94,     82,    138,     99,    130,     96,     82,    250,     91,    211,     48,     88,     44,     44,     10,    156,    184,     40,    188,    309,    101,    117,    141,    261,     71,    596,    644
197603,    151,     21,     10,     93,     80,    138,     97,    130,     96,     82,    249,     91,    211,     46,     88,     44,     44,     10,    156,    184,     40,    187,    308,    101,    116,    140,    260,     70,    594,    644
197604,    148,     21,     10,     91,     79,    138,     97,    129,     96,     82,    249,     90,    211,     45,     88,     44,     44,     10,    156,    184,     40,    183,    307,    101,    116,    140,    259,     69,    593,    642
197605,    147,     21,     10,     90,     79,    138,     97,    129,     95,     82,    246,     88,    210,     44,     88,     44,     44,     10,    153,    184,     40,    182,    306,    101,    116,    140,    258,     69,    591,    642
197606,    146,     21,     10,     88,     78,    137,     97,    129,     94,     82,    245,     88,    210,     44,     88,     44,     44,     10,    153,    184,     40,    181,    305,    100,    115,    140,    257,     68,    591,    642
197607,    153,     21,     10,     92,     79,    144,    100,    135,     99,     86,    262,     87,    220,     45,     90,     43,     41,     11,    170,    187,     41,    192,    320,    106,    119,    153,    266,     75,    620,    664
197608,    152,     21,     10,     91,     78,    144,    100,    135,     99,     84,    262,     87,    217,     45,     88,     43,     41,     11,    170,    187,     41,    192,    320,    105,    116,    151,    264,     75,    619,    661
197609,    152,     21,     10,     91,     78,    144,    100,    135,     99,     84,    260,     86,    216,     45,     88,     43,     41,     11,    170,    187,     41,    190,    317,    105,    116,    150,    264,     74,    618,    659
197610,    152,     21,     10,     91,     78,    143,     99,    135,     99,     84,    258,     86,    215,     45,     88,     43,     41,     11,    168,    187,     41,    190,    317,    103,    116,    150,    264,     74,    618,    657
197611,    151,     21,     10,     91,     78,    143,     99,    134,     99,     84,    257,     86,    214,     45,     88,     42,     41,     11,    167,    187,     41,    189,    315,    103,    116,    150,    262,     74,    617,    657
197612,    151,     21,     10,     91,     78,    142,     99,    130,     99,     83,    257,     86,    210,     45,     87,     42,     40,     11,    166,    187,     41,    188,    313,    102,    115,    150,    262,     74,    613,    656
197701,    150,     19,     10,     90,     78,    141,     98,    129,     98,     83,    257,     85,    210,     45,     86,     42,     40,     11,    164,    187,     41,    186,    311,    102,    114,    150,    261,     74,    610,    653
197702,    150,     19,     10,     89,     78,    141,     97,    128,     98,     83,    256,     85,    210,     45,     85,     42,     40,     10,    163,    187,     41,    186,    309,    100,    114,    150,    260,     74,    608,    651
197703,    149,     19,     10,     88,     77,    141,     97,    127,     98,     82,    256,     84,    208,     45,     85,     42,     40,     10,    161,    187,     41,    186,    309,    100,    114,    149,    257,     74,    605,    650
197704,    149,     19,     10,     88,     77,    141,     97,    126,     97,     81,    254,     84,    207,     45,     84,     41,     40,     10,    161,    187,     41,    186,    308,    100,    114,    149,    257,     74,    604,    649
197705,    148,     19,     10,     88,     75,    141,     97,    124,     96,     80,    252,     83,    207,     45,     84,     40,     40,     10,    158,    187,     41,    186,    307,     98,    114,    148,    257,     74,    602,    649
197706,    147,     19,     10,     87,     75,    139,     97,    123,     96,     79,    252,     82,    205,     45,     84,     40,     40,     10,    158,    186,     41,    185,    307,     97,    114,    147,    256,     74,    600,    649
197707,    151,     20,     10,     87,     79,    145,     98,    133,     99,     80,    269,     86,    210,     49,     84,     41,     45,     11,    178,    187,     44,    207,    325,    103,    112,    156,    270,     75,    644,    639
197708,    149,     20,     10,     85,     79,    145,     97,    132,     98,     79,    269,     86,    210,     48,     82,     41,     45,     11,    175,    187,     44,    205,    324,    103,    112,    154,    268,     74,    639,    638
197709,    149,     20,     10,     85,     78,    144,     97,    132,     98,     77,    268,     86,    208,     48,     81,     41,     44,     11,    174,    187,     44,    204,    322,    103,    111,    154,    267,     74,    635,    636
197710,    149,     20,     10,     85,     78,    143,     96,    131,     98,     75,    265,     86,    208,     46,     79,     40,     44,     11,    174,    187,     44,    203,    321,    103,    110,    153,    266,     73,    632,    635
197711,    149,     20,     10,     85,     78,    143,     95,    130,     98,     75,    265,     86,    207,     46,     79,     40,     44,     11,    172,    187,     44,    202,    319,    102,    110,    153,    265,     71,    631,    635
197712,    148,     20,     10,     84,     78,    143,     94,    128,     92,     75,    263,     86,    206,     46,     79,     40,     44,     11,    172,    187,     44,    202,    316,    101,    110,    153,    260,     71,    628,    632
197801,    147,     20,     10,     81,     77,    142,     94,    125,     91,     75,    262,     86,    204,     45,     76,     40,     43,     11,    172,    187,     44,    201,    311,    100,    109,    151,    258,     71,    624,    625
197802,    145,     20,     10,     80,     75,    142,     93,    125,     91,     75,    260,     86,    203,     45,     76,     40,     43,     11,    172,    187,     44,    200,    310,     99,    108,    151,    257,     70,    620,    625
197803,    145,     20,     10,     80,     72,    142,     92,    125,     91,     75,    259,     85,    201,     45,     76,     40,     43,     11,    172,    187,     44,    198,    310,     98,    108,    150,    256,     70,    618,    624
197804,    144,     20,     10,     80,     71,    142,     91,    124,     90,     74,    259,     85,    198,     45,     76,     40,     43,     11,    169,    187,     43,    196,    309,     97,    107,    150,    255,     70,    617,    623
197805,    141,     20,     10,     80,     71,    141,     90,    123,     86,     73,    258,     84,    196,     45,     76,     39,     43,     10,    167,    187,     43,    196,    307,     97,    107,    149,    253,     69,    614,    619
197806,    140,     20,     10,     79,     70,    141,     89,    120,     85,     73,    254,     83,    193,     45,     76,     37,     43,      9,    166,    187,     43,    196,    305,     94,    105,    148,    250,     67,    612,    616
197807,    139,     20,     10,     86,     69,    144,     87,    124,     90,     71,    268,     91,    204,     48,     78,     36,     45,     10,    177,    189,     43,    201,    321,     97,    108,    154,    261,     70,    665,    610
197808,    136,     19,     10,     84,     69,    144,     87,    124,     89,     70,    266,     91,    204,     47,     76,     35,     44,     10,    174,    187,     43,    199,    320,     97,    108,    153,    260,     70,    660,    610
197809,    136,     19,     10,     84,     68,    144,     86,    122,     89,     70,    265,     91,    204,     47,     76,     34,     44,     10,    174,    187,     42,    196,    320,     96,    106,    151,    259,     69,    656,    608
197810,    133,     19,     10,     83,     67,    143,     86,    122,     89,     70,    265,     91,    202,     46,     76,     34,     43,     10,    173,    187,     42,    196,    319,     96,    105,    150,    256,     68,    653,    605
197811,    133,     19,     10,     82,     67,    143,     86,    122,     88,     70,    260,     91,    201,     46,     76,     34,     43,     10,    173,    187,     41,    195,    318,     95,    104,    149,    254,     67,    650,    605
197812,    132,     19,     10,     82,     67,    142,     86,    121,     88,     70,    258,     90,    201,     46,     76,     34,     43,     10,    172,    187,     41,    195,    314,     94,    103,    147,    254,     67,    647,    602
197901,    131,     19,     10,     82,     67,    139,     85,    121,     88,     69,    255,     90,    200,     45,     76,     33,     43,     10,    171,    187,     41,    195,    312,     91,    100,    146,    249,     67,    641,    600
197902,    130,     19,     10,     82,     66,    138,     84,    120,     88,     69,    255,     90,    198,     45,     76,     33,     43,      9,    169,    187,     41,    194,    312,     90,    100,    146,    248,     65,    634,    595
197903,    128,     19,     10,     81,     65,    137,     84,    119,     88,     69,    255,     89,    197,     45,     76,     33,     43,      9,    167,    187,     41,    193,    310,     90,    100,    146,    247,     65,    633,    594
197904,    128,     19,     10,     81,     64,    135,     83,    118,     88,     69,    253,     89,    196,     45,     76,     33,     43,      9,    166,    187,     41,    192,    306,     89,    100,    145,    247,     64,    626,    591
197905,    127,     19,     10,     81,     64,    135,     83,    117,     88,     69,    249,     89,    195,     45,     75,     33,     42,      9,    165,    187,     40,    192,    305,     89,    100,    145,    247,     64,    622,    590
197906,    127,     19,     10,     80,     63,    134,     82,    115,     88,     68,    246,     89,    192,     45,     75,     33,     42,      9,    164,    187,     39,    189,    303,     89,     98,    144,    245,     64,    617,    584
197907,    128,     19,     10,     82,     65,    135,     83,    127,     89,     73,    263,     88,    202,     49,     73,     33,     47,      8,    189,    188,     44,    218,    332,     86,    103,    148,    248,     70,    658,    601
197908,    127,     19,     10,     81,     65,    135,     81,    126,     88,     73,    260,     87,    200,     49,     73,     33,     47,      8,    188,    187,     43,    217,    332,     86,    100,    147,    247,     70,    655,    600
197909,    127,     19,     10,     79,     65,    134,     80,    124,     88,     73,    260,     87,    199,     48,     73,     33,     46,      8,    188,    187,     43,    216,    331,     85,     99,    145,    247,     70,    650,    599
197910,    126,     19,     10,     79,     65,    133,     80,    124,     88,     73,    259,     87,    199,     48,     72,     33,     45,      8,    186,    187,     43,    215,    330,     85,     99,    144,    247,     69,    649,    598
197911,    125,     19,     10,     78,     65,    132,     79,    124,     88,     73,    259,     87,    198,     48,     72,     31,     45,      8,    185,    187,     42,    213,    328,     85,     99,    143,    245,     69,    645,    594
197912,    124,     19,     10,     77,     65,    130,     79,    123,     88,     73,    257,     87,    196,     48,     72,     31,     45,      8,    183,    187,     42,    211,    323,     85,     99,    143,    243,     69,    642,    593
198001,    122,     19,     10,     76,     65,    128,     79,    123,     85,     70,    252,     87,    195,     48,     72,     31,     44,      8,    181,    187,     42,    209,    321,     85,     96,    141,    242,     69,    632,    590
198002,    122,     19,     10,     74,     65,    127,     79,    122,     84,     69,    252,     87,    195,     48,     71,     30,     44,      8,    181,    187,     42,    208,    319,     84,     96,    140,    241,     69,    629,    589
198003,    121,     19,     10,     74,     65,    127,     79,    122,     84,     69,    252,     86,    194,     48,     71,     30,     44,      8,    180,    187,     41,    207,    319,     84,     96,    139,    239,     69,    624,    584
198004,    121,     18,     10,     74,     65,    127,     78,    119,     84,     68,    247,     86,    193,     48,     71,     30,     43,      8,    179,    187,     40,    206,    319,     84,     95,    138,    236,     69,    620,    583
198005,    121,     18,     10,     74,     65,    127,     77,    117,     84,     66,    246,     85,    192,     48,     71,     30,     43,      7,    179,    186,     39,    203,    317,     84,     95,    138,    235,     68,    614,    580
198006,    120,     18,     10,     74,     65,    126,     77,    117,     83,     66,    244,     85,    191,     47,     71,     30,     42,      7,    179,    186,     38,    202,    315,     83,     95,    137,    234,     67,    607,    579
198007,    119,     20,     10,     79,     68,    131,     78,    136,     89,     70,    248,     87,    200,     50,     72,     33,     51,      7,    236,    190,     43,    209,    360,     86,     99,    148,    240,     74,    667,    595
198008,    119,     20,      9,     78,     68,    131,     78,    135,     89,     70,    247,     86,    200,     50,     71,     33,     51,      7,    235,    189,     43,    209,    356,     85,     98,    148,    239,     74,    655,    591
198009,    115,     20,      9,     78,     66,    131,     78,    133,     89,     69,    244,     86,    198,     50,     69,     33,     51,      7,    234,    189,     43,    208,    353,     85,     97,    148,    238,     74,    651,    587
198010,    115,     20,      9,     78,     66,    131,     77,    133,     89,     69,    243,     86,    198,     50,     69,     32,     51,      7,    233,    189,     43,    208,    352,     85,     95,    147,    235,     74,    647,    585
198011,    115,     20,      9,     78,     66,    130,     77,    132,     88,     69,    242,     86,    197,     50,     69,     32,     51,      7,    232,    189,     43,    208,    349,     85,     92,    147,    234,     74,    645,    583
198012,    115,     20,      9,     78,     66,    129,     77,    132,     88,     68,    242,     84,    197,     50,     69,     32,     51,      7,    232,    188,     40,    206,    348,     85,     89,    142,    232,     73,    637,    583
198101,    114,     20,      9,     77,     66,    129,     77,    131,     88,     65,    241,     84,    195,     50,     68,     32,     51,      7,    232,    187,     40,    205,    344,     85,     89,    141,    228,     71,    632,    582
198102,    114,     20,      9,     76,     66,    128,     75,    130,     87,     64,    240,     84,    195,     50,     68,     32,     51,      7,    229,    187,     40,    203,    344,     84,     87,    141,    225,     71,    629,    579
198103,    114,     20,      9,     76,     65,    127,     75,    129,     87,     62,    237,     83,    193,     50,     67,     32,     51,      7,    229,    187,     38,    203,    343,     84,     87,    140,    225,     71,    626,    578
198104,    113,     20,      9,     73,     64,    126,     74,    127,     86,     62,    237,     83,    192,     49,     67,     32,     50,      7,    226,    187,     38,    203,    342,     84,     85,    139,    225,     71,    624,    577
198105,    112,     19,      9,     73,     64,    126,     74,    126,     86,     62,    236,     82,    191,     49,     67,     32,     50,      7,    225,    187,     38,    203,    342,     83,     85,    139,    223,     71,    623,    576
198106,    112,     19,      9,     72,     64,    126,     73,    126,     84,     62,    235,     80,    190,     49,     67,     31,     50,      7,    224,    187,     38,    203,    340,     83,     85,    136,    219,     71,    619,    573
198107,    116,     18,      9,     84,     67,    129,     78,    157,     84,     60,    246,     89,    207,     67,     68,     36,     66,      8,    350,    192,     50,    237,    439,     89,     94,    154,    227,     80,    694,    640
198108,    113,     18,      9,     84,     67,    129,     77,    157,     84,     59,    245,     88,    206,     67,     68,     36,     65,      8,    349,    191,     49,    237,    439,     89,     94,    154,    225,     80,    693,    639
198109,    113,     18,      9,     84,     67,    129,     76,    156,     84,     59,    243,     88,    206,     66,     68,     36,     63,      8,    348,    191,     49,    236,    437,     89,     93,    153,    221,     80,    687,    638
198110,    113,     18,      9,     83,     66,    129,     76,    155,     84,     58,    243,     88,    205,     66,     67,     35,     62,      8,    346,    191,     49,    234,    434,     88,     93,    150,    220,     80,    682,    636
198111,    112,     18,      9,     83,     66,    129,     76,    155,     84,     57,    240,     88,    204,     65,     67,     35,     61,      8,    345,    191,     47,    234,    432,     88,     92,    149,    219,     79,    680,    634
198112,    112,     18,      9,     83,     66,    128,     75,    153,     84,     57,    240,     88,    203,     64,     67,     35,     61,      8,    341,    191,     47,    233,    430,     87,     92,    148,    218,     76,    676,    632
198201,    112,     18,      9,     82,     66,    127,     75,    153,     84,     57,    240,     88,    202,     64,     67,     35,     61,      8,    340,    191,     47,    229,    429,     87,     91,    148,    216,     76,    668,    628
198202,    112,     18,      9,     81,     66,    126,     74,    153,     84,     56,    240,     88,    199,     64,     67,     35,     61,      8,    339,    191,     47,    228,    427,     87,     91,    148,    215,     73,    665,    625
198203,    112,     18,      9,     81,     66,    126,     74,    151,     84,     55,    240,     88,    196,     64,     67,     35,     60,      8,    337,    191,     47,    228,    423,     87,     90,    146,    212,     72,    657,    620
198204,    112,     18,      9,     79,     66,    125,     73,    150,     84,     55,    239,     88,    196,     64,     66,     35,     57,      8,    334,    189,     47,    226,    420,     87,     89,    145,    210,     71,    650,    615
198205,    112,     18,      9,     79,     66,    123,     72,    150,     83,     54,    239,     88,    196,     64,     66,     35,     57,      8,    333,    189,     46,    223,    420,     87,     87,    142,    208,     71,    647,    609
198206,    112,     17,      8,     78,     66,    121,     72,    148,     82,     54,    236,     88,    196,     64,     66,     35,     57,      8,    331,    189,     46,    221,    420,     87,     84,    141,    206,     69,    646,    608
198207,    121,     17,      8,     91,     69,    125,     73,    175,     86,     55,    246,     90,    209,     71,     65,     36,     66,      8,    394,    191,     54,    277,    469,     89,     95,    158,    214,     82,    727,    583
198208,    120,     16,      8,     90,     69,    123,     73,    174,     86,     55,    244,     90,    208,     71,     65,     36,     65,      8,    392,    191,     54,    276,    467,     89,     95,    158,    212,     82,    721,    580
198209,    119,     16,      8,     89,     68,    122,     73,    172,     85,     55,    242,     90,    206,     71,     65,     35,     64,      8,    388,    191,     53,    272,    466,     87,     94,    158,    211,     81,    711,    572
198210,    119,     15,      8,     87,     68,    122,     73,    171,     85,     55,    239,     90,    203,     70,     63,     35,     62,      8,    385,    191,     52,    270,    464,     87,     92,    157,    211,     80,    706,    567
198211,    116,     15,      8,     86,     67,    122,     72,    170,     84,     55,    238,     89,    202,     70,     63,     35,     62,      8,    384,    191,     52,    269,    462,     87,     91,    156,    209,     80,    696,    555
198212,    116,     15,      8,     86,     66,    121,     72,    168,     84,     55,    236,     87,    200,     70,     63,     35,     62,      8,    381,    191,     51,    266,    460,     85,     91,    156,    209,     80,    688,    551
198301,    112,     15,      8,     85,     66,    121,     72,    167,     83,     55,    234,     86,    199,     70,     63,     34,     62,      8,    374,    191,     50,    264,    459,     83,     91,    155,    204,     80,    679,    541
198302,    112,     15,      8,     84,     66,    120,     72,    165,     83,     55,    234,     85,    197,     70,     63,     33,     61,      8,    369,    191,     50,    264,    458,     83,     91,    154,    203,     79,    677,    537
198303,    112,     14,      8,     84,     66,    120,     72,    162,     83,     55,    231,     85,    196,     70,     63,     33,     60,      8,    367,    191,     50,    263,    457,     82,     91,    154,    201,     78,    674,    535
198304,    112,     14,      8,     83,     65,    120,     72,    160,     83,     55,    228,     85,    195,     70,     63,     33,     60,      8,    361,    191,     49,    263,    456,     82,     91,    153,    201,     78,    669,    535
