,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
196910,   8.24,   7.12,   4.73,  13.82,   8.81,  11.10,  15.57,   8.40,  10.47,   8.77,  21.87,  13.16,   9.51,   7.56,   9.70,   9.82,  10.49,  10.50,   8.86,   6.77,   6.64,  13.67,   9.53,   6.33,  12.39,   7.70,  -6.21,   3.43,  10.03,   2.89,   7.48,  13.61,  14.06,  16.45,  10.29,  43.21,  18.48,  15.20,   7.19,   7.06,   5.72,  12.60,   9.52,   8.46,   9.47,   4.14,   6.88,   7.07,   6.91
196911,  -7.55,  -4.06,  -6.36,  -5.30,  -1.22,  -9.69,  -8.38,  -3.97,  -5.22,  -5.29,  -4.53,  -0.92,  -1.45,  -5.16,  -7.26,  -7.93,  -5.99, -10.14,  -5.53,  -7.03,  -4.36,  -4.83,  -7.16, -10.42,  -9.31,  -8.06,  -6.37,   0.03,  -1.06,  -5.27,  -4.30,  -1.48,  -6.77,  -6.14,  -3.76, -13.79,  -5.91,  -3.42,  -4.94,  -7.70,  -9.02,  -6.14,  -4.42,  -3.73,  -8.94,  -6.05,  -7.58,  -6.09,  -0.76
196912,  -1.01,  -4.27,  -2.85,  -4.22,  -6.51, -11.78,  -9.23,  -3.54,  -5.17,  -9.89,   6.70,  -1.60,   1.26,  -6.18,  -8.80,  -8.05,  -7.25, -11.23,  -7.03,  -0.60,  -5.08, -10.45,  -7.57,  -9.41,  -7.95,  -7.36, -12.75,  -9.50,   1.64,  -8.08,  -1.41,  -1.96,  -3.77,  -5.84,  -4.45, -15.00,  -9.65,  -3.31,  -5.94,  -4.98, -11.92,  -6.83,  -6.90,  -7.36,  -7.01,  -8.24,  -9.91,  -7.27, -16.11
197001,  -3.34,  -2.06,  -3.28,  -0.41,  -1.67,  -7.76,  -5.25,  -8.51,  -4.48,  -2.36,  -4.75,  -4.33,  -3.97,  -3.05,  -0.27,  -2.84,  -4.28,  -5.14,  -2.37,   2.39,  -0.13,  -2.37,  -3.57,  -7.22,  -3.37,  -2.76,   7.30,   1.66,   2.67,  -3.71,  -2.95,  -7.74, -10.00,  -7.24,  -9.72, -29.41,  -4.59,  -5.02,  -2.62,  -6.29,  -4.13,  -6.23,  -3.89, -10.43,  -4.55,  -4.06,  -6.73,  -6.87,  -3.53
197002,  -2.51,   3.81,   3.37,   6.16,   6.70,   3.34,   7.39,  -0.21,   0.74,   1.68, -20.82,   2.37,   6.51,   2.96,   5.66,   3.91,   6.28,   4.34,   5.45,   2.57,   3.20,   1.32,   0.95,   0.96,  10.51,   6.19,  -0.96,   4.68,  10.57,   4.67,   6.83,   7.22,   3.09,   4.58,   3.68,  16.67,   2.73,   5.04,   4.66,   0.14,   7.59,   3.10,   2.71,   3.24,  13.33,   7.97,   5.55,   7.34,  -3.00
197003,  -5.75,  -0.89,   4.37,  -0.35,   4.54,  -4.31,  -3.52,  -2.17,  -2.97,  -2.11,  -3.80,  -6.71,  -4.14,   0.19,  -2.33,  -2.63,  -2.20,  -3.01,   0.24,  -1.35,  -1.12,  -2.51,  -1.12,  -3.43,  -3.92,  -2.69,   4.77,   1.62,  -6.33,  -4.54,   3.22,  -3.94,  -8.23,  -5.49,  -5.46,  -8.57,  -7.85,  -4.22,  -2.59,  -2.90,  -1.31,  -5.60,  -2.64,  -6.35,  -1.14,  -0.07,  -5.33,  -2.46,   0.13
197004, -17.90, -11.13,  -9.41, -13.05,  -3.29, -22.25, -24.16, -16.92, -17.72, -16.26, -38.48, -23.23, -12.85, -13.40, -17.73, -12.54, -15.79, -18.30, -14.56, -16.95, -13.55, -16.53, -16.94, -19.30,  -9.68, -13.87, -15.89, -16.55, -19.21, -18.42,  -6.51, -14.99, -22.08, -23.56, -21.89, -35.94, -22.38, -17.63, -10.93, -19.43, -14.78, -21.78, -15.38, -19.76, -14.42, -16.26, -19.96, -16.02, -30.08
197005, -25.89,  -9.88,  -4.89,  -6.00,  -0.66, -10.03,  -9.89, -16.61, -10.77,  -7.03, -26.59,  -9.85,  -9.58,  -7.33, -10.52,  -8.11, -10.03, -10.50,  -7.91,  -8.28,  -9.72,  -9.99,  -7.72, -10.23, -11.24,  -7.69,  -8.47,  -5.86,  -1.17,  -3.13,  -5.46,  -8.32, -10.09, -10.35, -13.56, -31.71,  -9.99, -14.36,  -7.08,  -8.86,  -9.08, -10.60, -10.77, -12.20,  -8.99,  -9.38,  -9.33, -10.55,  -7.74
197006,  -8.21,  -4.44,  -4.23,  -1.59,   2.27,  -9.95, -10.69, -10.50,  -9.23,  -8.73,  -5.81, -14.09,  -1.84,  -6.98,  -8.47,  -5.70,  -8.88, -11.40,  -6.30, -10.37,  -8.83,  -8.58,  -7.62,  -7.99, -11.13, -10.79,   7.78,  -2.69,  -6.10,  -5.80,  -3.98,  -4.27, -13.82,  -8.59, -13.47, -10.71, -12.15,  -9.83, -10.31,  -6.50, -10.19,  -9.23,  -5.93,  -8.51,  -3.36,  -7.49,  -7.19, -10.18, -22.01
197007,   2.61,   4.71,   4.26,   4.80,   3.61,   4.33,   0.04,   7.61,   4.47,   5.82,  -6.18,   7.48,   4.12,   4.82,   3.16,   7.41,   6.02,   5.26,   4.16,   6.90,   5.08,   7.91,  12.18,  -0.81,   9.48,  13.05,  11.64,   2.67,  17.71,  16.43,   7.18,   8.70,   9.56,   5.05,  -0.94, -12.01,  -0.94,  -1.98,   8.54,   4.27,   5.85,   4.67,   8.26,   3.52,   6.00,  10.90,   4.00,   6.35,  -3.59
197008,  -2.65,   2.69,   4.64,  -1.75,  -0.53,   7.37,   2.61,   7.19,   5.97,   8.57,  18.81,   5.16,   2.54,   6.83,   6.11,   5.71,   5.98,   7.56,   4.91,  10.95,   6.35,   6.31,   7.86,  10.90,   2.79,   7.80,   9.12,   2.52,   8.08,   8.75,   3.98,   4.50,   1.81,   9.62,  10.26, -51.76,   8.67,   9.76,   4.77,   3.95,   8.09,   5.39,   4.90,   3.90,   7.72,   4.28,   6.90,   8.24,  17.06
197009,  22.55,  11.62,   8.82,   5.63,   3.39,  20.76,  25.41,  11.55,  15.40,  15.58,  30.23,  13.27,   8.82,   5.18,  13.55,  14.76,  14.08,  13.81,   9.37,  15.53,  14.01,  14.84,   9.78,  14.69,   9.22,   9.24,   3.07,   9.14,  17.49,  11.36,   0.77,  10.54,  24.98,  18.88,  20.18,  73.65,  23.89,  17.21,   5.80,  14.62,  12.12,  17.56,  11.80,  18.10,   6.61,  10.22,  16.56,  10.45,   8.67
197010,  -7.34,   0.52,  -3.54,  -4.20,   3.23, -11.02, -11.33,  -4.36,  -6.15,  -5.89, -18.88,  -7.00,  -0.86,  -5.83,  -9.12,  -3.44,  -7.74, -11.36,  -4.94,  -9.92,  -6.15,  -6.65,  -6.83, -11.00,  -5.33,  -9.72,   4.09,  -6.00,   5.81,  -1.25,  -0.58,  -3.66,  -9.40,  -7.18, -11.37, -33.46, -15.82, -11.92,  -6.41,  -8.30,  -2.26,  -8.74,  -3.84,  -3.26,  -4.19,  -7.94, -11.27,  -7.64, -20.60
197011,  -5.63,   4.88,   5.22,  -3.77,   4.37,  -2.32,   0.15,   0.15,   0.45,  -2.60,  -1.14,  -4.26,   1.97,   0.29,  -3.08,  -1.15,  -0.30,   1.47,  -1.24,  -2.64,  -1.59,  -2.86,   3.40,  -3.31,  -0.21,  13.61,  -7.02,  -3.42,   6.99,   2.18,   8.79,   2.23,  -6.77,  -1.91,  -2.69,   9.94,  -5.75,   0.08,   1.59,  -1.80,   0.98,  -4.16,   1.30,   0.89,   5.45,   2.14,  -1.25,   3.76,  -9.76
197012,   4.28,   7.94,   5.65,   4.10,   3.13,   8.90,   4.09,  10.85,   8.89,  17.60,  12.67,   8.32,   8.90,  10.48,   6.16,  17.82,   9.62,   9.80,   6.53,  14.94,  11.20,   6.14,   7.96,   2.36,   7.82,   6.93,  -6.17,   3.24,   5.29,   1.99,   6.75,   6.67,   6.73,   5.56,   1.70,  -7.98,   4.59,   9.49,   9.86,   9.10,   8.24,  11.14,  11.54,   3.10,   9.75,  13.03,   7.69,   8.32,  18.78
197101,  14.05,  10.36,   9.88,  12.59,   8.03,  17.22,  24.82,   8.57,  13.25,  19.92,   3.82,  16.88,   4.70,  11.52,  16.17,  16.42,  14.24,  17.59,  12.95,   9.66,  12.36,  14.84,  10.47,  22.37,  18.35,  23.36,   4.04,   9.17,   9.14,   8.50,   4.81,  10.31,  17.90,  16.05,  14.92,  19.65,  21.46,  15.74,  12.08,  17.12,  22.07,  18.18,  13.85,  14.93,   9.91,  12.65,  17.68,  12.88,  20.75
197102,   8.04,   6.50,   7.14,   3.66,   4.95,   5.34,   3.19,   5.67,   5.41,  13.30,  35.09,   5.82,   2.69,   3.37,   6.29,  12.28,   3.54,   4.53,   3.64,   8.62,   4.35,   8.39,   5.03,   1.44,   3.10,   0.02,  11.49,   4.36,  -0.45,   3.90,  -1.98,   1.98,   4.72,   7.22,   3.24,  -7.73,   4.42,   4.68,   3.00,   7.75,   3.86,   4.76,   6.46,   4.07,   0.71,   5.25,   7.51,   2.19,  15.13
197103,   0.13,   4.40,  15.46,   1.77,   5.67,   6.68,  14.06,   5.29,   4.94,   3.61,  14.90,   3.39,   3.59,   2.88,  11.80,   0.89,   3.95,   3.18,   4.53,   2.36,   5.99,   2.35,   4.90,   1.64,  10.26,  -2.31,   7.59,   5.24,  -2.26,   2.72,   1.74,   7.78,   5.77,   6.86,   9.65,  16.75,  10.87,   7.32,   4.55,   6.15,   4.57,   7.24,   9.32,   8.42,   8.76,   6.13,   4.69,   5.67,   9.37
197104,   6.28,   1.64,   1.68,  -0.89,   2.46,   7.15,   0.72,   3.18,   1.20,  -0.48,  -3.56,   5.40,   4.65,   6.58,  -0.77,  -1.67,   4.62,   3.48,   2.58,   5.51,   2.64,   5.41,   5.97,   5.60,   2.44,   4.73,   0.95,   1.69,   0.29,   3.21,  -2.47,   3.06,  -3.08,   0.64,   1.75,   8.52,   4.36,   2.16,   3.89,   1.66,  11.18,   0.30,   2.70,  -0.85,   1.65,   5.85,  -0.63,   3.42,  -6.53
197105, -10.52,  -4.35,  -1.32,  -2.73,  -8.06,  -4.45,  -7.80,  -7.29,  -4.56,  -4.23,  -6.38,   3.37,  -1.56,  -2.51,  -7.55,  -5.01,  -5.21,  -1.89,  -6.62,  -6.16,  -5.99,  -4.32,  -4.42,  -5.02,  -4.47,  -6.96,  -6.34,  -3.22, -11.14,  -5.49,  -3.48,  -3.55,  -6.43,  -5.96,  -3.33,  10.74,  -7.14,  -7.85,  -4.14,  -5.85,  -6.81,  -6.41,  -4.25,  -3.71,  -6.24,  -4.75,  -5.50,  -6.46, -16.82
197106,  -2.28,  -0.51,   0.37,  -1.67,  -1.23,  -0.28,  -2.19,  -2.71,  -1.66,  -5.33,   0.12,  -4.28,   1.41,  -2.24,  -5.54,  -6.66,  -1.90,  -2.51,  -3.91,  -5.10,  -1.01,  -1.83,   1.09,  -3.76,  -1.49,  -3.45,  -6.33,  -4.04,   6.01,  -0.68,   2.44,  -0.64,  -2.70,  -0.92,  -4.14,   0.00,  -4.13,  -2.60,  -2.62,  -3.20,  -2.12,  -1.82,  -0.94,  -1.49,  -2.46,  -0.09,   0.47,  -1.54,  -1.70
197107,  -7.10,  -2.31,  -3.54,  -4.28,   0.43,  -9.88,  -8.82,  -7.06,  -6.01,  -8.34, -12.35,  -8.04,  -3.06,  -6.15,  -5.47,  -7.23,  -4.34,  -7.97,  -6.22,  -5.23,  -6.39,  -7.94,  -5.81,  -7.42,  -2.45,  -5.77,   6.43,  -4.53,  -9.23,  -2.52,  -0.93,  -4.11,  -9.25,  -9.39, -11.24, -23.88, -10.60,  -5.74,  -3.93,  -4.07,  -4.81,  -6.42,  -4.73,  -8.98,  -3.75,  -0.15, -11.68,  -2.04, -13.92
197108,  -1.86,   0.50,   3.60,   0.36,   3.15,   4.08,   0.10,   3.23,   5.07,   4.81,   4.24,   5.38,   4.47,   6.26,   2.73,   6.56,   5.80,   5.61,   6.53,   7.13,   8.55,   6.72,  10.17,   1.53,   9.20,   6.77, -10.75,  -4.60,   1.30,   0.45,  -1.17,   1.93,   4.30,   3.84,   6.42,   4.41,   3.81,   7.65,  -1.48,   0.64,  13.18,   0.57,   3.48,   2.67,   3.57,   5.93,   6.02,   6.94,   3.74
197109,  -4.60,  -1.34,   2.78,  -1.74,  -1.85,  -2.01,  -1.21,   2.64,  -0.97,   1.95,  -0.98,   2.76,   1.46,  -1.55,  -1.28,   3.86,   0.29,   1.14,  -4.78,  -1.64,  -1.12,  -1.33,   3.65,  -0.43,   2.41,   7.26,  -4.42,  -4.49,  -4.23,  -1.50,  -1.52,   0.84,   5.21,  -1.87,  -6.46, -11.74,  -3.01,  -1.83,  -1.48,  -2.67,   2.10,  -0.72,   0.48,  -1.72,   0.06,  -0.27,   3.51,  -1.54,  -6.67
197110, -10.39,  -4.54,  -3.62,  -3.17,  -5.68,  -5.46, -10.05,  -3.35,  -5.86,  -5.51,  -9.09,  -4.44,  -3.77,  -6.87,  -4.26,  -8.35,  -4.68,  -6.47,  -8.78,  -7.77,  -7.78,  -5.08,  -7.12,  -6.22,  -7.41,  -2.33, -18.82, -11.61,  -7.79,  -8.76,   1.80,  -5.45,  -7.00,  -9.60,  -9.29, -17.55,  -8.20,  -6.91,  -5.02,  -6.47,  -5.89,  -5.93,  -5.48,  -2.68,  -1.88,  -3.51,  -3.83,  -3.33,  -1.74
197111,  -2.28,  -3.07,  -4.66,  -2.75,   1.07,  -3.83,  -1.84,  -5.88,  -3.83,  -3.94,  -8.53,  -2.76,  -1.20,  -2.05,  -5.45,  -4.47,  -3.91,  -5.87,  -3.50,  -7.98,  -4.31,  -5.08,  -2.94,  -2.54,  -2.98,  -0.49,   5.36,  -7.38,  -7.02,  -1.65,  -1.06,   0.29,  -3.49,  -5.28,  -1.59, -12.26,  -2.34,  -5.36,  -1.65,  -5.67,  -2.93,  -4.64,  -3.08,  -3.92,  -2.53,  -2.85,  -6.06,  -3.61,  -6.33
197112,   5.91,  10.71,  10.82,  13.99,   7.35,  13.13,  14.32,  15.26,  13.10,  11.61,  17.90,  13.10,   9.74,  10.13,  11.73,  11.60,  10.10,  11.17,  12.88,  15.84,  13.25,  16.48,  13.79,  10.37,   6.59,  13.64,   1.39,  13.32,  18.97,  11.31,   7.22,  13.86,  13.80,  13.73,  13.45,  19.85,  15.58,  15.82,  11.59,   9.76,  13.42,  15.02,  12.26,  18.72,   8.79,   4.37,   4.56,   9.97,  12.23
197201,  23.29,   4.39,   5.65,   9.07,   7.48,  11.46,  23.15,   3.79,  12.76,  12.05,   6.43,  12.53,   3.46,   8.72,  14.25,  12.93,  10.60,  10.68,  10.10,   9.53,  10.11,  15.81,  12.49,  26.73,   5.47,  11.82,  26.93,  15.24,   8.39,   8.04,   1.01,   6.94,  12.47,  15.01,  15.78,   9.82,  23.12,  12.28,   1.51,   9.92,   9.29,  11.77,   7.71,  14.58,   4.45,   3.36,  13.63,   7.16,  25.31
197202,   7.05,   3.59,   3.11,   4.56,   7.58,   7.46,   5.98,   6.22,   5.76,   0.81,   6.76,  11.01,   6.42,   4.10,   7.49,   2.41,   3.41,   4.00,   5.35,   4.98,   3.77,   5.17,   4.87,   2.86,   0.48,   1.68,  -1.16,   6.41,   4.59,   6.30,  -2.23,   7.65,   5.34,   2.31,   2.01, -10.06,   6.93,   5.54,   5.66,   6.59,   2.41,  10.25,   4.91,   4.10,   1.20,   3.11,   2.12,   1.61,  14.03
197203,   3.36,  -1.31,   5.35,   1.00,  -0.17,   0.34,   0.34,  -0.64,   1.05,  -2.84,  -0.43,  -0.52,   1.26,   1.10,   0.54,  -3.04,   0.47,  -1.57,   0.35,   2.75,   0.83,   1.18,   1.29,  -2.22,  -4.74,   1.27,   1.37,  -1.08,  -9.03,  -3.29,  -0.03,   0.36,  -2.89,  -3.63,  -1.03,   0.00,   0.38,   0.96,   1.47,  -0.91,   0.18,  -0.05,   0.10,  -1.33,   3.57,   2.31,   4.50,   0.44,  -2.30
197204,   2.22,  -0.59,  -1.31,  -3.06,   2.12,   2.25,  -0.92,   2.08,   3.17,  -1.40,  -3.81,   0.24,  -0.08,   0.27,   1.75,  -1.80,   0.51,  -0.06,   0.89,   1.63,   2.39,   4.33,   2.00,  -0.37,   2.53,   3.10,  -5.20,  -1.44,  11.87,  -2.18,  -2.31,  -1.64,  -3.46,  -1.80,  -0.54,  16.77,   0.87,   1.76,   2.67,   1.59,   1.41,   0.20,  -1.84,   1.04,   1.59,   5.38,  -3.15,   0.52, -13.60
197205,  -2.62,  -1.63,  -2.70,  -0.71,  -1.68,  -2.18,  -3.49,   2.76,  -0.84,  -7.54,  -3.00,   0.65,   1.07,  -1.60,  -1.01,  -2.51,  -3.94,  -3.35,  -2.92,  -5.24,   0.48,  -0.04,  -1.16,  -1.64,  -3.45,  -4.12,  10.72,  -1.04,   0.49,  -1.13,  -0.52,   1.55,  -5.38,  -3.02,  -0.64,  -6.91,  -2.36,  -1.24,   0.91,  -2.44,  -1.09,  -1.93,  -3.52,  -1.70,  -3.33,  -1.66,  -3.15,  -4.35,  -4.97
197206,   5.55,  -2.34,  -4.61,   0.57,  -3.98,  -4.63,  -1.35,  -1.18,  -3.55,  -5.15,  -7.50,  -1.13,   0.76,  -1.88,  -1.55,  -2.45,  -3.77,  -3.72,  -3.74,  -6.01,  -2.06,   0.29,  -3.78,  -3.25,  -0.99,  -7.80,   2.39,  -2.49, -12.11,  -2.24,  -1.36,  -4.00,  -5.02,  -4.42,  -2.78, -17.14,  -3.33,  -1.34,   1.36,  -3.01,  -6.88,  -5.83,  -7.12,  -4.26,  -2.29,  -7.25,  -7.42,  -1.69,  -6.83
197207, -10.43,  -2.29,  -0.40,  -0.84,  -6.68,  -2.27,  -5.60,  -6.10,  -3.19,  -4.47,  -3.96,  -4.63,   1.10,  -0.38,  -3.53,  -4.17,  -2.88,  -5.47,  -3.08,   0.21,  -1.88,   0.23,  -3.95,   1.32,  -1.59,   5.34,   6.62,  -2.57,  -3.02,  -2.03,   0.36,   0.05,  -4.79,  -6.02,  -4.21, -13.10,  -2.34,  -3.14,  -2.53,  -1.27,  -3.61,  -6.78,  -6.72,  -6.77,  -1.25,  -2.22,  -8.51,  -3.18,  -1.58
197208,  -1.92,   0.71,  -1.75,   1.06,   0.32,  -1.33,  -1.82,  -0.24,  -1.31,   0.27,   5.63,   3.98,   2.84,   2.83,  -1.29,  -2.81,  -0.10,  -0.92,   3.78,   0.76,   1.40,   0.23,   0.37,  -0.37,   6.27,   4.87,  -4.39,   3.47,   9.11,   9.43,   4.60,   3.52,  -3.06,   1.67,   1.41, -14.29,  -0.34,   1.93,   2.19,  -0.25,   0.45,   1.29,  -1.41,  -1.92,   6.81,   3.14,  -2.48,   1.26,  -4.76
197209,  -2.66,  -1.74,  -2.66,  -3.29,  -6.08,  -5.89,  -2.89,  -4.06,  -2.27,  -3.22,  -9.95,  -3.34,  -1.10,  -3.26,  -4.59,  -4.56,  -3.00,  -1.41,  -3.54,  -4.45,  -2.33,  -3.45,  -3.28,  -1.19,  -4.71,  -4.42,  -9.49,  -4.07,  -9.24,  -2.62,   0.20,  -2.60,  -3.69,  -4.51,  -6.09,   4.63,  -2.96,  -5.21,  -5.82,  -2.67,  -5.80,  -4.98,  -3.95,  -2.21,   0.22,  -1.17,  -6.84,  -1.01,  -8.04
197210,   2.74,  -0.33,  -0.26,   0.58,  -0.62,  -1.80,  -4.20,  -4.01,  -1.70,  -2.81,  -8.33,  -6.47,  -1.05,  -1.02,  -1.86,   3.61,  -3.96,  -4.90,  -2.98,   3.05,  -2.63,  -0.04,  -4.51,  -4.33,  -0.06,   1.26,  -2.70,  -2.50,  -3.43,   1.11,   5.82,   0.53,  -6.80,  -3.96,  -3.15, -23.89,  -2.77,  -2.58,   2.45,  -1.99,   0.60,  -2.02,  -3.31,  -1.46,   1.10,   2.88,  -5.83,  -0.58,   2.28
197211,   3.06,   4.92,   4.17,  -0.19,  10.07,   5.37,   0.55,   3.08,   4.44,  10.39,  -5.41,   1.50,   0.32,   5.47,   0.71,   4.90,   4.60,   7.28,   8.98,   1.30,   6.54,   3.26,   5.22,   3.48,   4.34,   2.22,   0.26,   3.40,   8.57,   7.50,   6.68,   5.35,   5.06,   3.96,  -0.42,  -1.16,   2.57,   4.73,   5.90,   4.48,   3.13,   3.59,   9.07,   1.90,   2.66,   6.63,   5.96,   6.49,  -1.66
197212,  -6.65,  -1.33,  -1.43,  -3.06,  -3.00,  -2.78,  -1.36,  -0.68,  -0.66,  -5.42,  -3.83,   0.34,   1.26,  -0.27,  -3.59,  -2.67,  -3.41,   1.80,  -3.73,   5.86,  -2.07,  -0.62,  -3.05,  -0.57,  -2.80,  -1.18,   1.82,  -0.82,   2.70,   0.80,  -0.87,  -4.37,  -2.59,  -1.98,  -3.06, -10.59,  -3.10,   0.63,   1.02,  -2.77,  -4.12,  -3.95,  -2.62,  -3.44,  -0.83,  -0.96,  -9.19,  -3.41,  -4.15
197301,  -2.01,  -2.89,  -2.97,   1.87,  -1.58, -12.13,  -6.18,  -5.50,  -5.61,  -4.49, -18.52,  -8.31,  -3.23,  -3.31,  -0.65,  -6.02,  -4.14,  -6.76,  -0.48,  -5.01,  -2.53,  -3.94,  -7.01,  -2.96,  -1.56,  -6.30,  12.94,   6.73,   1.08,   5.47,  -2.95,  -7.27,  -6.42,  -4.93,  -3.93, -14.47,  -2.79,  -3.76,  -4.51,  -5.72,  -5.16,  -7.11,  -5.75,  -4.02,  -5.36,  -8.86,  -5.58,  -6.83,  -7.66
197302,  -4.41,  -3.94,  -7.69,  -1.41,  -1.60, -12.97, -10.52,  -8.32,  -7.30,  -8.78,  -7.84,  -9.88,  -5.07,  -3.96,  -7.17,  -8.99,  -7.57,  -9.96,  -4.87,  -8.35,  -7.74,  -9.03,  -9.20,  -8.08,  -1.44,  -6.85,   9.13,   4.08,  -1.67, -10.44,  -1.85,  -9.38, -11.37,  -9.05, -10.28,  20.00,  -8.92,  -8.79,  -6.42,  -6.12,  -7.03,  -8.60,  -9.50, -11.89,  -5.90,  -8.34, -10.56,  -6.43, -11.22
197303,  -6.43,  -3.16,   0.00,  -2.90,  -2.77,  -3.34,  -0.19,  -3.77,  -1.91,  -4.46,  -7.87,  -2.46,  -1.29,  -1.56,  -3.90,  -3.19,  -1.91,  -1.84,   3.49,   1.59,  -3.45,  -2.74,  -2.43,  -4.61,  -0.93,  -4.44,  -2.18,  -2.55,  -1.25,  -1.17,  -1.40,  -2.37,  -5.17,  -3.95,  -4.19,   1.28,  -3.64,  -4.47,  -0.80,  -3.71,   2.00,  -5.50,  -6.70,  -1.82,  -1.68,  -1.28,  -1.78,  -4.56, -15.45
197304,  -9.99,  -5.75,  -6.36,  -6.08,  -4.58, -11.50,  -8.03, -11.67,  -8.19,  -8.88, -13.47, -11.34,  -7.36,  -4.62, -11.22,  -9.42,  -4.81,  -7.98,  -4.39,  -7.19,  -5.86,  -7.24,  -7.38,  -7.88,  -4.39,  -6.38,   5.41,  -4.65,  -7.97,  -4.72,  -0.66,  -6.86,  -9.94,  -8.78,  -7.51, -27.85,  -9.54,  -7.99,  -5.56,  -5.76,  -8.71,  -8.67,  -9.77, -11.20,  -7.41, -11.49,  -9.75,  -9.23, -15.26
197305, -10.84,  -5.49,  -8.24, -10.35,  -5.40, -10.35, -14.37,  -6.24,  -9.38, -11.89, -14.25, -11.52,  -4.18,  -6.86,  -8.94,  -9.26,  -8.24,  -7.94,  -7.45,  -6.03,  -7.79,  -8.10, -11.57,  -9.10,  -4.63,   2.82,   2.80,  -3.23,  -9.26,  -9.07,  -0.69,  -5.62, -11.13, -11.45,  -9.17, -28.07, -10.37, -10.41,  -5.08,  -8.26, -11.12, -11.38,  -8.96, -10.84,  -6.48,  -4.32, -11.26,  -8.23,  -3.30
197306,   8.61,  -5.84,  -1.72,   0.65,   0.05,  -7.51,  -2.23,  -6.09,  -1.16,  -8.40,  -9.46,  -3.95,  -2.19,  -2.95,  -4.15,  -4.37,  -3.75,  -5.28,  -1.34,  -3.37,  -3.09,  -1.19,  -4.33,  -3.18,   3.28,  -3.98,  -2.51,   6.44,  -3.64,  -1.50,  -1.79,  -1.53,   2.63,  -3.59,  -0.39,  -9.76,  -3.32,  -2.74,  -4.42,  -3.19,  -5.95,  -5.42,  -4.95,  -8.12,  -1.10,  -1.00,  -3.33,  -3.59,  -2.10
197307,  14.43,  11.91,  10.46,   1.06,   7.05,  15.88,  10.19,  10.19,  13.15,  10.33,  18.26,  16.72,  10.78,  11.92,  13.73,   9.47,  11.83,   9.07,  10.35,  12.59,  11.71,  14.91,  15.65,  14.56,   8.93,   6.20,   7.11,  12.82,   0.03,   9.13,  -1.24,   7.01,  13.51,  13.86,  16.97,  15.49,  18.00,  17.12,  10.74,   9.91,   8.32,  11.35,  12.69,  13.11,   4.16,   9.30,   8.07,   5.95,  11.39
197308,   3.39,  -1.65,  -9.10,   0.67,  -4.43,  -7.85,  -4.53,  -5.51,  -5.89,  -8.23,  -6.53,  -2.57,  -9.09,  -1.73,  -9.31,  -6.81,  -4.99,  -4.41,  -2.67,  -1.10,  -1.46,  -5.84,  -7.65,  -5.89,  -3.17,   1.02, -11.20,   2.68,  -7.86,  -3.25,  -1.99,  -6.24,  -4.56,  -5.47,  -8.05,  -4.67,  -4.86,  -5.27,  -0.44,  -4.01,  -4.02,  -3.39,  -5.34,  -4.52,  -3.66,  -4.09,  -7.01,  -4.64,  -4.20
197309,   9.15,   5.79,  11.11,   6.77,   6.68,   6.77,   1.32,   6.90,   6.03,   6.20,  13.48,   8.25,   6.06,   9.66,   5.70,   4.20,   8.16,   0.92,   8.65,   3.82,   8.49,   9.71,   7.65,   7.25,   9.62,  -0.12,   0.47,   7.17,  27.16,  16.22,   6.25,   3.68,   2.59,   7.74,  14.44,   7.07,  11.64,  11.35,   6.10,   6.59,  10.47,   6.04,   5.44,   8.37,   5.01,   6.16,   2.41,   5.70,   6.90
197310,  -3.35,   0.30,  -6.18,  -0.99,  -3.96,  -5.24,  -3.82,  -1.77,  -3.52,  -1.53,  -5.15,   0.34,   4.33,   0.65,  -2.59,  -2.25,  -0.48,  -1.29,   5.87,   1.62,   1.60,   0.34,  -2.48,  -1.26,   4.13,   1.40,   6.65,  11.97,  21.02,  14.04,  -2.30,  -5.02,  -5.75,  -1.57,  -1.00,  18.87,   3.58,  -0.05,  -0.46,  -0.24,  -1.20,   2.00,  -2.06,  -7.11,   2.06,  -2.32,  -6.31,  -2.29,  -0.28
197311, -17.45, -13.19, -19.36, -12.74,  -9.33, -24.58, -19.44, -16.80, -21.18, -19.79, -13.99, -17.23, -15.49, -20.86, -20.26, -22.55, -18.60, -18.30, -16.72, -11.65, -18.57, -20.46, -24.60, -20.13,  -4.24, -15.83,   2.84,  -5.94,   0.05,  -6.78,  -9.64, -18.21, -22.45, -19.72, -22.34, -21.72, -23.39, -20.47, -16.82, -20.77, -18.83, -19.12, -20.33, -26.54, -11.66, -13.29, -20.80, -13.94, -16.76
