,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
197302,  -4.54,  -1.41,  -1.60, -12.12,  -7.74,  -7.30,  -8.78,  -7.34,  -3.96,  -8.99,  -7.98,  -4.87,  -7.81,  -9.03,  -9.20,  -6.62,   5.89,  -1.67, -10.44,  -1.85,  -9.38,  -9.55,  -9.14,  -6.25,  -7.05,  -8.60,  -9.50, -11.89,  -7.37,  -7.74
197303,  -2.97,  -2.90,  -2.77,  -2.25,  -4.08,  -1.91,  -4.46,  -3.02,  -1.56,  -3.19,  -1.90,   3.49,  -2.89,  -2.74,  -2.43,  -3.80,  -2.42,  -1.25,  -1.17,  -1.40,  -2.37,  -4.02,  -3.90,  -2.42,   1.81,  -5.50,  -6.70,  -1.82,  -2.66,  -5.70
197304,  -6.21,  -6.08,  -4.58, -10.29, -10.51,  -8.19,  -8.88, -10.00,  -4.62,  -9.42,  -5.36,  -4.39,  -6.01,  -7.24,  -7.38,  -7.12,  -1.04,  -7.97,  -4.72,  -0.66,  -6.86,  -9.52,  -8.86,  -5.67,  -8.60,  -8.67,  -9.77, -11.20,  -9.02, -11.12
197305,  -6.36, -10.35,  -5.40, -11.73,  -7.81,  -9.38, -11.89,  -8.81,  -6.86,  -9.26,  -8.19,  -7.45,  -7.59,  -8.10, -11.57,  -8.12,  -1.06,  -9.26,  -9.07,  -0.69,  -5.62, -11.46, -10.15,  -6.88, -11.09, -11.38,  -8.96, -10.84,  -7.83,  -6.71
197306,  -3.96,   0.65,   0.05,  -5.70,  -4.78,  -1.16,  -8.40,  -4.27,  -2.95,  -4.37,  -4.02,  -1.34,  -3.12,  -1.19,  -4.33,  -1.76,   3.14,  -3.64,  -1.50,  -1.79,  -1.53,  -2.80,  -2.66,  -3.72,  -5.71,  -5.42,  -4.95,  -8.12,  -2.42,  -3.87
197307,  11.94,   1.06,   7.05,  13.75,  10.60,  13.15,  10.33,  14.64,  11.92,   9.47,  11.18,  10.35,  11.80,  14.91,  15.65,  13.07,  11.15,   0.03,   9.13,  -1.24,   7.01,  13.93,  17.55,  10.30,   8.83,  11.35,  12.69,  13.11,   6.57,  11.46
197308,  -2.39,   0.67,  -4.43,  -6.61,  -5.50,  -5.89,  -8.23,  -6.19,  -1.73,  -6.81,  -4.86,  -2.67,  -1.42,  -5.84,  -7.65,  -5.15,  -1.46,  -7.86,  -3.25,  -1.99,  -6.24,  -5.33,  -5.74,  -2.37,  -3.91,  -3.39,  -5.34,  -4.52,  -4.62,  -4.44
197309,   7.14,   6.77,   6.68,   4.76,   6.35,   6.03,   6.20,   8.52,   9.66,   4.20,   6.50,   8.65,   8.01,   9.71,   7.65,   7.89,   5.18,  27.16,  16.22,   6.25,   3.68,   7.16,  12.26,   6.36,   9.90,   6.04,   5.44,   8.37,   5.24,   6.74
197310,  -1.30,  -0.99,  -3.96,  -4.71,  -1.48,  -3.52,  -1.53,   0.75,   0.65,  -2.25,  -0.66,   5.87,   1.60,   0.34,  -2.48,   0.20,  10.39,  21.02,  14.04,  -2.30,  -5.02,  -2.01,   1.63,  -0.34,  -1.14,   2.00,  -2.06,  -7.11,  -1.93,  -0.39
197311, -14.80, -12.74,  -9.33, -22.71, -18.14, -21.18, -19.79, -15.78, -20.86, -22.55, -18.53, -16.72, -17.84, -20.46, -24.60, -15.83,  -3.32,   0.05,  -6.78,  -9.64, -18.21, -20.36, -22.45, -18.94, -18.55, -19.12, -20.33, -26.54, -14.15, -16.95
197312,  -1.97,  -6.24,  -1.25,  -7.47,  -3.20,  -5.89, -10.06,  -5.26,  -2.02,  -8.94,  -7.82,   2.40,  -2.49,  -5.36,  -5.51,  -8.01,  11.57,  10.30,   6.28,   2.11,  -3.81,  -5.30,  -4.57,  -2.82,  -3.18,  -7.21,  -6.41,  -2.64,  -4.07,  -4.72
197401,  14.01,  11.52,   8.03,  18.00,  10.27,  14.33,  20.33,   9.53,  14.09,  18.03,  20.62,  16.17,  12.30,  15.78,  17.70,  17.34,  21.84,   1.97,   4.28,   5.85,  14.19,  13.75,  13.76,  12.79,  14.21,  15.08,  14.25,  14.42,  10.54,  11.74
197402,   4.05,  -0.95,   1.75,   1.65,   2.13,   2.50,   1.27,  -0.81,   1.59,   0.43,   0.48,   0.87,   0.27,  -1.16,  -1.86,   2.13,   0.85,   0.15,  -2.52,   1.07,  -1.91,  -0.86,  -0.90,   1.78,   6.28,   0.99,   0.46,  -0.84,   0.19,   1.59
197403,   0.60,  -0.53,  -7.00,   0.91,   3.65,   1.79,   0.63,  -0.62,   3.45,   0.66,   1.98,   1.46,  -0.06,   1.93,   2.12,   2.66,  -4.16,   7.94,  -2.29,  -2.61,  -1.38,   1.21,   0.65,   5.72,   2.34,   2.60,   2.17,   7.05,  -0.31,   0.92
197404,  -5.01,  -5.97,  -2.58,  -4.68,  -3.88,  -6.67,  -4.70,  -5.51,  -1.74,  -3.10,  -4.97,  -0.96,  -4.56,  -5.04,  -4.37,  -3.78, -10.14,   1.51,  -7.52,  -9.23,  -8.62,  -7.36,  -5.06,  -1.74,  -5.04,  -4.26,  -5.16,  -6.72,  -6.36,  -4.80
197405,  -6.34,  -5.07,  -3.28,  -7.05,  -3.65,  -4.54,  -7.44,  -5.97,  -3.15,  -8.02,  -7.31,  -5.13,  -7.80,  -4.01,  -6.60,  -6.09,  -9.52,  -6.98, -11.49,  -6.34,  -6.25,  -8.15,  -6.82,  -4.44,  -6.85,  -8.02,  -6.03,  -4.84,  -9.01,  -6.61
197406,  -2.24,  -4.15,   1.29,  -1.35,   0.28,  -4.09,  -1.86,  -3.09,   0.86,  -2.19,  -3.12,   4.76,  -2.06,  -2.34,  -3.81,  -0.97,  -0.73,  -1.20,  -0.33,  -4.21,  -3.16,  -3.35,  -4.51,  -0.83,  -0.60,  -3.68,  -3.53,  -2.28,  -5.52,  -3.80
197407,  -5.59,  -9.09,  -2.52,  -8.86,  -4.18,  -7.48,  -5.47,  -7.36,  -3.34,  -2.31,  -5.66,  -0.55,  -5.00,  -2.90,  -4.51,  -4.17,   5.92,  -4.49,  -4.44,  -0.12,  -6.20,  -6.44,  -8.81,  -2.63,  -4.40,  -4.31,  -5.12,  -6.93,  -6.50,  -5.44
197408,  -7.66, -10.86,  -5.56,  -7.40,  -8.08,  -9.13,  -5.43,  -7.90,  -4.19,  -9.91,  -8.12,  -6.01,  -7.50,  -9.15,  -6.56,  -6.98, -10.15,   3.62,  -9.06,  -6.82,  -6.82,  -7.12,  -8.31,  -6.87,  -7.76,  -8.81,  -9.31,  -5.74,  -9.83,  -8.44
197409,  -7.83,  -8.38,  -7.76,  -7.79,  -4.78, -10.01,  -7.54, -11.78,  -8.30,  -8.43,  -8.52,  -7.85,  -9.04, -10.72,  -7.75,  -6.59, -15.59,  -5.05,  -5.45,  -2.29,  -8.06,  -7.91, -11.98,  -7.18,  -7.64, -10.55,  -7.98, -11.50,  -5.07,  -7.83
197410,  12.71,   6.84,  13.32,   1.55,   5.04,  10.08,   1.58,  19.96,  12.94,   0.69,   6.24,  11.51,  10.49,  11.60,   5.45,   6.86,  18.57,  50.78,  23.61,   9.86,   8.16,   7.81,   5.67,   9.34,  12.86,  10.16,   6.05,   6.65,   7.91,   8.82
197411,  -2.07,  -6.11,  -0.59,  -5.75,  -4.05,  -5.90,  -9.04,  -1.61,  -6.29, -10.94,  -5.18,  -2.66,  -4.30,  -8.08,  -7.01,  -3.54,  -5.49,  12.06,  -0.49,  -0.47,  -0.05,  -3.79,  -7.12,  -7.00,  -7.81,  -4.54,  -6.34,  -8.43,  -4.35,  -5.17
197412,  -3.91,  -9.08,  -4.46,  -9.08,  -5.57,  -9.89,  -9.88,  -8.27,  -4.85, -11.64, -10.71,  -5.18,  -6.19,  -6.09,  -7.82,  -9.71,  -9.71,  -2.75,  -3.74,  -2.60,  -3.64,  -8.48, -10.86,  -5.82, -10.02,  -8.40,  -9.28, -10.13,  -6.75,  -7.88
197501,  23.55,  32.31,  29.42,  35.06,  23.55,  32.64,  34.45,  27.65,  20.55,  33.06,  39.25,  24.02,  24.12,  33.04,  31.87,  31.95,  19.80,  11.71,  16.63,  22.76,  34.01,  31.76,  35.84,  22.97,  24.97,  28.06,  34.30,  36.51,  28.76,  26.84
197502,   5.96,   3.80,  -0.05,   7.62,  10.60,   4.73,   1.17,  11.84,   9.18,   3.11,   4.84,   3.63,   5.75,   6.04,   2.30,   7.64,   9.84,   1.98,   5.69,   0.96,   9.37,   9.08,   7.57,   5.36,   4.58,   6.65,   4.81,   8.21,   2.66,   7.32
197503,   8.89,   3.52,   4.58,   5.95,  10.40,  10.62,  14.20,   5.19,   5.67,  11.59,  13.06,   7.20,   6.70,   9.01,   9.82,   7.29,   6.33,  12.11,  -1.04,  -0.60,   7.54,   9.20,  13.38,   6.44,   6.79,  11.35,  14.05,  15.44,   5.12,   7.52
197504,   3.43,   0.89,   2.38,   2.42,   3.10,   2.50,   3.94,   3.80,   8.23,   5.85,   0.71,   5.56,   5.93,  10.15,   3.65,   7.80,   2.64,  19.64,   6.02,   0.06,   6.88,   3.45,   6.60,   5.89,   2.27,   2.17,   2.79,   4.96,  -0.45,   3.98
197505,   7.36,   4.14,   3.01,   6.06,   5.45,   6.55,   6.94,   8.65,   5.50,   8.67,   6.53,   0.65,   9.55,   8.54,   6.37,  11.54,  11.25,  18.65,  13.39,   7.04,   9.67,   7.96,  11.40,   2.55,   2.28,   7.33,   5.78,   9.22,   5.53,   8.89
197506,   6.92,   2.44,   3.51,  11.29,   4.29,   9.39,  12.12,   5.43,   7.87,   9.88,   6.38,   8.42,   7.93,   7.41,  10.12,  11.62,   8.57,  -4.80,   9.60,   9.53,   7.26,   7.76,   9.07,   6.87,   5.54,   9.42,   6.97,   5.43,   4.35,   6.52
197507,   0.94,   0.33,  -1.99,  -0.28,  -0.33,  -0.75,   1.70,  -2.52,  -3.17,   2.00,   0.41,  -2.69,  -0.60,  -0.16,   0.92,  -5.27,  -5.08,  -7.21,  -2.54,  -3.15,  -5.74,  -1.94,  -2.23,  -0.63,   1.61,  -0.83,   0.58,   3.41,  -0.90,   0.05
197508,  -3.66,  -8.76,  -4.09,  -3.53,  -4.15,  -5.13,  -6.13,  -7.68,  -4.57,  -5.55,  -4.59,  -3.97,  -5.13,  -5.22,  -4.43,  -5.54,  -7.93,  -3.07,  -3.18,  -1.66,  -2.97,  -6.30,  -6.42,  -2.88,  -3.28,  -2.99,  -4.12,  -3.45,  -5.27,  -4.50
197509,  -1.38,  -2.06,  -1.40,  -2.33,  -2.88,  -6.06,   0.24,  -5.04,  -3.44,  -1.37,  -5.50,  -4.10,  -3.11,  -3.81,  -4.34,  -3.52,  -4.41,   4.05,  -4.63,  -0.93,  -4.41,  -5.26,  -3.85,  -2.17,  -3.28,  -4.74,  -2.37,  -3.81,  -4.60,  -3.73
197510,   5.04,  -1.76,   5.31,   2.67,   1.56,   3.61,   6.68,   1.88,   0.63,   3.26,  -0.35,  -1.31,   0.99,  -1.52,   6.02,  -1.33,  -5.61,  -9.22,  -0.24,   5.05,   3.59,  -1.29,   0.01,   2.99,   3.41,  -1.68,   6.17,   4.07,   0.72,   1.35
197511,   3.69,   0.00,   2.31,   5.39,   1.35,   4.48,   7.92,   2.66,   2.55,   3.02,   2.19,   0.23,   0.12,   2.07,   1.69,  -1.00,  -1.76,  -3.87,  -1.62,   3.21,   3.53,   1.80,   0.77,   3.84,   4.06,   1.48,   5.65,   5.28,   0.17,   0.74
197512,  -1.28,  -1.89,  -0.92,   0.17,  -1.48,  -2.16,   0.48,  -0.75,  -0.53,  -1.73,   3.06,  -0.77,  -0.80,  -0.97,   0.11,  -1.21,   4.20,   2.11,  -2.15,   0.67,   0.47,  -2.06,  -2.35,  -1.62,  -1.29,   1.18,  -1.19,  -1.68,   0.64,  -0.19
197601,  13.29,  20.91,  11.10,  22.31,  15.36,  21.95,  27.66,  17.01,  21.23,  27.53,  23.24,  19.79,  21.36,  21.96,  25.49,  19.67,  13.93,  15.56,  15.04,   9.74,  20.72,  17.72,  25.49,  18.00,  15.39,  17.84,  19.09,  22.18,  14.71,  17.70
197602,   6.69,   6.63,   7.25,  18.47,  17.12,  10.19,  16.46,   7.48,   9.04,  19.26,  13.73,  12.37,  11.95,  16.06,  11.43,  11.69,   5.26,   3.36,   3.15,  -0.85,   8.02,  13.94,  15.19,  11.67,  13.94,  18.42,  11.46,  15.53,  10.24,  10.24
197603,  -0.39,   0.43,  -1.32,   1.91,  -0.64,   2.02,   2.09,   1.90,   1.89,  -0.68,   3.66,   1.41,   1.44,   1.35,   2.86,   4.04,   3.19,  -2.93,   2.32,   0.10,  -2.69,   3.79,   3.32,   2.12,  -1.18,   1.50,   4.03,  -1.80,   2.42,   3.51
197604,  -1.42,   0.85,  -0.19,  -1.82,   0.75,  -0.16,  -0.80,  -3.51,   0.60,  -2.79,  -1.19,  -2.27,  -1.07,  -3.97,  -1.40,   0.12,   2.98,   5.28,   2.18,   1.53,   0.14,  -0.95,  -1.24,   0.47,   2.37,  -0.61,  -1.85,  -4.40,  -0.74,   0.50
197605,  -2.11,  -4.43,   0.91,  -3.92,  -0.90,  -3.99,  -7.41,  -1.81,  -1.02,  -6.22,  -4.05,   1.06,   0.75,  -0.89,  -4.45,  -0.62,  -0.13,  11.91,   7.01,  -1.14,  -3.55,  -2.05,  -3.19,  -0.95,  -1.39,  -2.68,  -4.40,  -2.34,  -1.56,  -1.56
197606,   4.03,   4.47,   0.75,   1.31,   3.64,   1.29,  -2.08,   2.57,   3.33,   0.63,   3.34,   3.29,   5.83,   3.63,   5.94,   6.12,   5.53,   6.75,   3.37,   3.10,   5.40,   5.77,   5.46,   2.49,   2.90,   0.84,   0.05,   2.31,   2.21,   2.01
197607,   0.43,   4.24,   2.10,  -1.34,   1.90,  -0.54,  -1.62,   0.80,   2.27,  -2.83,  -0.21,  -1.09,   0.43,   2.93,   0.00,  -1.22,  -2.21, -10.21,   1.31,   2.95,   0.10,  -1.34,  -1.42,   0.31,   2.76,  -2.32,  -0.54,  -2.41,   1.19,   1.23
197608,  -3.05,   0.04,   1.37,  -1.22,  -0.76,  -1.54,  -3.87,  -1.52,  -0.69,  -4.72,  -1.00,  -3.68,  -2.13,  -2.97,  -1.55,  -2.01,  -6.65,  -2.73,  -3.19,   2.88,   3.82,  -0.81,  -3.51,  -1.83,  -3.54,  -2.72,  -1.37,   0.65,   0.04,  -1.79
197609,   0.14,   1.13,   3.80,   0.29,   0.59,   1.34,  -0.69,   2.06,   2.78,  -4.05,   1.28,  -0.64,   2.72,   3.45,   1.80,   3.74,   2.10,  12.33,   6.54,   4.02,   2.62,   0.08,   1.65,   1.77,  -0.33,   0.02,   1.36,  -1.02,   1.74,   1.64
197610,  -0.63,  -1.90,  -0.72,  -2.15,  -1.50,  -3.61,  -3.99,  -1.10,  -2.76,  -4.65,  -1.12,  -4.74,  -0.99,  -6.67,  -2.76,  -2.77,  -2.73,   1.30,  -0.35,  -0.20,  -0.49,  -3.17,  -4.05,  -3.01,  -2.89,  -4.74,  -2.34,  -2.50,  -0.18,  -2.14
197611,   1.78,  -2.76,   2.76,   3.87,   4.13,   2.05,   3.43,   1.06,  -0.99,   1.31,   4.07,   1.39,   2.51,   2.45,   2.35,   3.65,   1.06,   2.62,   3.96,   2.98,   4.73,   3.45,   2.52,   2.00,   2.61,   1.63,   3.84,   1.71,   2.49,   2.26
197612,   7.13,  14.21,   7.16,  10.70,  10.13,  10.06,   7.66,   9.24,  10.07,  11.89,  10.29,   5.68,   9.97,   8.18,  11.30,   8.37,   7.70,  10.74,  11.43,   7.04,   7.34,  14.64,  11.90,   8.73,   7.55,  11.79,   8.96,   8.97,   9.84,  10.47
197701,   3.47,  -5.82,  -0.13,   3.97,   5.10,   1.18,   3.62,   3.71,   1.68,   2.30,   2.43,   5.32,   4.78,   7.82,   2.36,   6.47,   4.41,   5.01,  12.28,   2.46,   4.79,   5.06,   4.77,  -1.41,   1.87,   3.78,   0.86,  -0.45,   2.95,   4.91
197702,  -0.30,   0.21,  -1.13,   2.24,   1.62,   0.38,  -1.74,  -0.50,   1.13,  -0.21,   0.36,  -1.81,   1.07,   0.52,   1.14,   1.75,   3.61,   2.41,  -1.93,  -2.73,   1.60,   0.08,   0.51,   1.41,   0.14,   0.74,  -0.56,  -1.57,   0.55,   1.44
197703,   0.48,  -3.14,  -0.34,   1.00,   0.73,   0.56,   0.17,   0.65,  -0.24,  -0.28,   2.46,   2.11,   1.59,   3.69,  -2.16,   0.54,   4.99,   6.17,  -0.91,   0.32,   2.25,   1.82,   2.53,   1.15,  -0.08,  -0.57,   0.55,  -0.60,   0.91,   1.76
197704,   1.55,   1.49,   0.68,  -0.08,   4.74,   0.58,  -0.45,  -1.12,   1.02,   1.00,   3.48,   0.65,   3.67,   3.01,   0.23,   2.69,  -1.17,   2.90,   3.35,   1.67,  -0.06,   0.88,   1.70,   2.33,   2.83,   0.25,  -0.14,   2.67,   2.22,   2.76
197705,   0.40,  -1.16,   1.67,  -2.19,   1.87,  -1.38,  -2.19,   0.04,  -1.31,  -0.54,  -1.51,  -2.70,   0.37,  -0.62,  -0.28,   0.14,  -3.40,  -9.37,   2.56,   1.39,  -1.23,   2.88,   0.18,  -0.56,   2.14,   1.15,   0.28,   3.24,   0.82,   0.97
197706,   3.48,   3.29,   2.56,   6.49,   6.55,   4.17,   6.29,   7.14,   5.91,   4.46,   4.58,   3.83,   4.66,   6.00,   5.21,   7.81,   1.25,  14.90,   8.34,   5.53,   7.07,   7.52,   6.05,   4.18,   4.16,   3.51,   5.51,   7.81,   4.43,   5.60
197707,   1.41,   1.23,   3.08,   0.89,   3.06,  -0.74,   1.77,   0.86,  -0.42,  -0.92,   2.11,  -2.91,  -2.20,   0.25,   0.26,  -2.30,  -1.79,  -7.21,  -0.40,   1.78,   3.74,   3.12,   1.15,   0.47,  -0.56,   0.69,   1.31,   2.36,   2.59,   2.33
197708,  -0.18,  -1.71,  -0.67,   0.35,   1.39,   1.50,   0.40,  -0.43,  -0.93,  -3.70,  -0.82,  -3.19,  -1.31,  -1.15,  -3.45,   1.23,  -4.63,  -3.87,  -2.96,  -1.81,   0.05,  -0.41,   0.62,  -0.89,  -3.12,  -1.01,   0.89,   3.15,   0.93,   0.34
197709,   1.75,  -1.07,  -0.97,  -0.51,   0.79,  -0.13,   1.97,   4.78,   0.75,  -0.12,   0.14,  -3.74,   1.29,   3.55,   2.75,   1.75,  -0.80,   1.45,   2.56,   1.51,   1.39,   2.85,   0.52,   0.60,   0.33,   1.29,   2.90,   4.64,   1.47,   1.65
197710,  -0.17,  -3.23,   5.43,  -1.85,   0.02,  -3.35,  -2.02,  -0.35,  -2.48,  -2.79,  -1.17,  -1.58,  -4.07,  -2.67,  -2.60,  -3.94,  -5.11,  -3.31,  -5.20,  -2.26,  -2.42,  -3.00,  -2.63,  -3.81,  -2.65,  -2.38,  -1.43,  -1.84,  -1.86,  -2.35
197711,   4.48,   6.49,   2.73,   8.23,   9.97,   7.84,   9.67,   8.17,   6.74,   6.35,   7.74,   3.81,   9.03,   8.66,   7.33,   7.46,   2.25,   4.76,   8.82,   3.53,   8.01,  10.17,   9.57,   6.66,   8.25,   5.99,   6.02,   8.22,   6.33,   6.35
197712,   0.42,  -0.47,   0.29,   1.48,   4.58,   2.14,   1.36,   3.92,   0.30,   1.08,   1.56,   3.04,   1.91,  -0.05,  -1.53,   1.74,   1.88,  -1.60,   3.98,   0.11,   6.14,   3.79,   2.84,   1.32,   1.98,   2.15,   2.27,   3.26,   1.73,   2.72
197801,   0.12,   7.17,  -3.42,  -2.43,  -1.20,  -3.25,  -0.74,  -1.42,  -2.60,   1.41,  -1.17,  -1.29,  -3.11,  -1.04,  -3.39,  -0.93,  -0.20,  -4.97,  -3.54,  -3.21,  -1.67,  -1.25,  -2.02,  -1.44,   0.72,  -0.70,  -1.21,  -2.65,  -0.43,   0.03
197802,   2.63,   2.23,   2.02,   0.73,   2.24,   3.17,   2.78,   1.86,   1.32,   1.59,   2.49,   0.39,   3.62,   5.05,   1.91,   5.08,  -0.91,   5.03,   1.02,   0.42,   2.31,   3.12,   2.77,   1.65,   0.12,   5.31,   3.54,   6.57,   3.12,   2.25
197803,   5.71,   5.94,   4.16,   7.54,   8.04,   5.07,   8.89,   8.91,   5.47,   5.29,   8.06,   6.72,   5.67,   9.06,   8.55,  10.12,   9.63,   0.84,   2.72,   1.64,   8.36,   7.56,  10.25,   5.49,   5.79,   6.76,   7.30,   9.32,   6.18,   6.85
197804,   5.49,   4.02,   7.62,   6.55,   8.03,  10.55,   5.94,  10.94,   8.99,  10.29,   9.17,   8.38,   9.99,  12.92,   6.82,  10.39,   2.15,   9.09,   5.52,   0.31,   9.00,   7.30,  11.59,   8.71,   7.36,   7.04,   8.64,   9.07,   7.52,   8.65
197805,   7.43,  10.81,   4.69,  10.22,   8.24,   6.86,   5.29,   8.29,   4.33,   6.49,   7.30,   6.84,   6.87,  10.33,   6.99,  16.71,   7.56,   1.22,   3.71,   0.17,   5.59,   9.52,  12.41,   6.97,   3.90,   5.56,   8.16,   9.27,   3.70,   8.27
197806,   2.09,  -0.57,   1.62,   2.53,   3.04,  -1.08,  -0.86,   0.73,   0.37,   0.09,   0.23,  -0.92,   1.07,   0.85,  -0.47,   1.72,  -2.67,  -1.23,  -0.31,   1.02,  -0.49,   0.72,   0.55,   1.60,  -0.03,   0.11,  -0.02,   3.76,   2.00,   2.33
197807,   2.63,   0.84,   1.48,   2.82,   4.17,   4.37,   1.40,   8.94,   4.66,   5.03,   5.29,   6.94,   6.51,   7.31,   2.11,  12.17,   9.78,  -1.54,   4.46,   3.03,   4.68,   5.44,   8.02,   6.51,   9.95,   3.20,   3.78,   5.26,   4.42,   5.79
197808,   5.40,   1.50,   4.32,  12.91,   7.12,   7.56,   9.18,   9.74,   5.75,  11.01,  13.33,   6.83,   9.33,   9.63,  11.96,  11.20,   1.12,   4.48,   3.43,   1.63,   8.30,  14.60,  16.42,   7.31,   7.91,   9.14,  10.84,  15.80,   7.19,  10.24
197809,   1.98,   1.86,  -0.44,   3.69,   0.41,  -1.41,   0.59,  -0.25,  -1.31,  11.56,  -0.83,  -1.45,  -0.48,   1.42,   0.92,  -5.03,   2.25,   1.01,   2.66,   0.13,  -0.71,  -0.67,   1.36,  -0.11,  -2.94,   1.04,  -0.11,  -0.45,   1.00,   0.47
197810, -15.35, -17.99, -10.91, -21.55, -15.06, -18.12, -20.31, -22.79, -16.44, -24.62, -21.06, -16.92, -18.68, -22.22, -20.76, -22.58, -14.66, -16.86, -20.93,  -7.28, -13.63, -21.24, -25.26, -15.03, -18.06, -19.36, -18.76, -21.99, -12.71, -18.16
197811,   6.31,   5.68,   4.60,   4.90,   5.63,   4.80,   5.25,   7.87,   3.82,   6.84,   3.58,   4.18,   4.34,   3.59,   3.88,   9.53,  -4.32,   2.56,   9.36,   2.26,   6.96,   5.39,   8.56,   4.21,   2.12,   0.37,   3.68,   6.20,   1.80,   3.27
197812,   0.68,  -0.60,   1.11,  -2.39,   1.60,  -1.22,  -0.11,   3.32,   2.17,  -1.59,   0.65,   1.20,   1.55,   0.21,   0.98,   5.96,   2.20,   1.76,   2.00,  -0.67,   4.24,   0.90,   4.58,   0.66,   0.42,   1.39,  -0.04,  -2.11,   1.88,   2.50
197901,   8.47,   7.40,   2.99,  10.70,   8.83,   9.77,   8.56,   8.97,   9.47,  11.58,  11.41,  13.31,   9.99,  10.08,  13.13,   9.31,  15.08,   7.88,   7.41,   6.07,   9.16,  10.40,  11.27,  10.56,   7.26,  10.03,   8.70,  10.15,   6.90,   9.26
197902,  -3.08,  -1.74,   1.14,  -2.83,  -1.13,  -2.78,  -2.63,  -4.45,  -0.27,  -2.64,  -1.59,  -1.80,  -2.21,   0.04,  -4.95,  -8.00,   3.75,   0.13,   2.78,  -0.85,  -1.10,  -3.05,  -3.75,  -1.06,  -4.00,  -1.78,  -3.00,  -4.87,  -1.02,  -1.13
197903,   4.40,   7.49,   2.19,   8.32,   3.56,   7.95,   9.25,   7.30,   8.14,   5.38,   7.33,   9.91,   8.50,   7.32,   5.69,   7.87,   7.52,  16.81,  18.32,   2.55,   8.92,   9.31,  11.46,  10.31,   8.91,   8.27,   7.11,   7.84,   6.85,   8.24
197904,   3.72,   3.07,   0.78,   2.77,   3.92,   2.31,   1.02,   1.10,   4.69,   2.25,   3.03,   2.31,   2.59,   3.43,   0.34,   0.49,   2.30,  -6.83,   5.39,  -0.84,   4.67,   4.09,   2.19,   1.43,   1.48,   2.81,   1.41,   5.56,   2.83,   4.01
197905,  -1.27,   2.75,  -2.01,   1.01,   0.10,   0.85,  -0.78,  -1.31,  -1.80,  -1.70,  -2.29,  -0.16,  -0.79,  -2.34,  -4.28,  -0.81,   3.28,   8.53,  -0.29,   0.57,  -1.19,  -2.09,  -1.29,  -0.34,   1.60,  -1.62,  -2.51,  -4.07,  -0.40,   2.14
197906,   2.64,   3.98,   3.97,   3.06,   3.15,   4.26,  -1.08,   4.46,   4.98,   1.98,   5.49,   5.08,   5.69,   5.55,   3.49,   4.96,   6.41,  18.22,  20.06,   5.53,   6.65,   4.96,   5.32,   2.48,   2.53,   2.17,   3.09,   3.21,   6.62,   6.32
197907,   1.44,  -1.70,   3.98,   0.50,   1.39,   2.63,  -0.86,   2.89,   3.67,  -2.62,   3.24,   3.51,   3.27,   1.41,   3.60,   5.03,   3.12,   4.12,   0.52,   3.83,   1.46,   2.21,   1.78,   1.07,   5.07,   2.89,   1.78,   2.37,   2.84,   2.03
197908,   8.48,  13.32,   6.46,   6.17,   8.03,   6.57,   6.79,   7.62,  10.08,   2.92,   8.73,   7.37,   7.48,  10.32,   4.94,  12.04,   8.62,  -3.76,  12.76,   2.50,   6.54,   6.93,  10.16,   7.80,   7.72,   7.76,   7.81,   7.26,   6.30,   6.78
197909,  -0.56,  -2.96,  -3.65,  -2.98,  -1.20,   0.50,  -2.33,   1.32,   1.25,  -2.69,  -1.17,   0.27,  -1.35,  -2.56,  -1.00,  -1.86,  10.47,   3.58,   7.00,  -1.52,   1.59,  -0.91,  -0.40,  -1.66,  -2.21,   0.54,   0.09,  -2.39,  -1.07,   0.15
197910,  -9.62, -11.69,  -4.13, -10.38, -10.50,  -8.95,  -8.38,  -9.27,  -7.40, -11.28, -11.73, -11.80,  -9.67, -10.61, -12.46,  -5.30,  -9.63, -15.63,  -6.72,  -6.66,  -8.34, -10.19,  -8.91, -10.46, -10.19,  -9.56,  -8.74, -11.91,  -9.70, -10.67
197911,   8.01,   8.33,   7.18,   3.56,   4.55,   3.43,   3.19,   9.77,   5.64,   2.00,   5.33,   3.34,   6.77,   6.70,  -0.65,  13.30,   7.34,  19.47,  17.40,   6.87,   9.24,   8.89,  10.78,   2.06,   5.68,   3.73,   4.60,   3.95,   5.11,   6.50
197912,   3.59,   5.02,   3.19,   5.42,   7.20,   6.79,   2.51,   7.15,   7.67,   5.57,   6.30,   9.23,   6.61,   6.58,   1.93,   8.87,  32.59,   2.80,  16.79,  -0.75,   8.39,   7.69,   9.72,   5.55,   5.68,   8.74,   3.50,   4.87,   3.70,   7.47
198001,   8.16,  12.86,   2.36,  10.90,   4.63,   8.85,   8.28,   8.25,   9.93,   7.70,  11.79,  18.56,  10.98,  15.17,   8.78,  28.77,  32.52,  20.84,  19.61,   1.21,   3.79,  12.55,  14.90,   8.13,  12.16,   7.21,   4.73,   6.42,   5.99,  10.90
