NE,Dakota,31043,20253,3.2E-05
NH,Grafton,33009,81743,3.2E-05
NH,Sullivan,33019,40458,3.2E-05
NJ,Sussex,34037,144166,3.2E-05
NY,Ontario,36069,100224,3.2E-05
NC,Lenoir,37107,59648,3.2E-05
NC,McDowell,37111,42151,3.2E-05
NC,Polk,37149,18324,3.2E-05
NC,Surry,37171,71219,3.2E-05
NC,Wayne,37191,113329,3.2E-05
OH,Athens,39009,62223,3.2E-05
OH,Columbiana,39029,112075,3.2E-05
OK,Canadian,40017,87697,3.2E-05
OK,Coal,40029,6031,3.2E-05
OK,Hughes,40063,14154,3.2E-05
OK,Latimer,40077,10692,3.2E-05
OK,Pottawatomie,40125,65521,3.2E-05
OK,Pushmataha,40127,11667,3.2E-05
OK,Seminole,40133,24894,3.2E-05
PA,Fayette,42051,148644,3.2E-05
PA,Montour,42093,18236,3.2E-05
SC,Hampton,45049,21386,3.2E-05
TN,Campbell,47013,39854,3.2E-05
TN,Crockett,47033,14532,3.2E-05
TN,Hickman,47081,22295,3.2E-05
TN,Houston,47083,8088,3.2E-05
TN,Lewis,47101,11367,3.2E-05
TN,Perry,47135,7631,3.2E-05
TN,Scott,47151,21127,3.2E-05
TN,Stewart,47161,12370,3.2E-05
TN,Trousdale,47169,7259,3.2E-05
TN,Wayne,47181,16842,3.2E-05
TX,Chambers,48071,26031,3.2E-05
TX,Cooke,48097,36363,3.2E-05
TX,Grimes,48185,23552,3.2E-05
TX,Hill,48217,32321,3.2E-05
TX,Milam,48331,24238,3.2E-05
TX,Parker,48367,88495,3.2E-05
TX,Washington,48477,30373,3.2E-05
UT,Cache,49005,91391,3.2E-05
VA,Fauquier,51061,55139,3.2E-05
VA,Fluvanna,51065,20047,3.2E-05
VA,Greensville,51081,11560,3.2E-05
VA,King George,51099,16803,3.2E-05
VA,Orange,51137,25881,3.2E-05
WA,Benton,53005,142475,3.2E-05
WA,Whatcom,53073,166814,3.2E-05
WI,Dodge,55027,85897,3.2E-05
WI,Green,55045,33647,3.2E-05
WI,Manitowoc,55071,82887,3.2E-05
WI,Wood,55141,75555,3.2E-05
AK,Statewide,02000,626932,3.1E-05
AZ,La Paz,04012,19715,3.1E-05
AR,Lee,05077,12580,3.1E-05
AR,Sharp,05135,17119,3.1E-05
CA,Lake,06033,58309,3.1E-05
CA,Mendocino,06045,86265,3.1E-05
CO,Larimer,08069,251494,3.1E-05
CO,Pueblo,08101,141472,3.1E-05
GA,Charlton,13049,10282,3.1E-05
GA,Lumpkin,13187,21016,3.1E-05
GA,Pierce,13229,15636,3.1E-05
GA,Tattnall,13267,22305,3.1E-05
ID,Madison,16065,27467,3.1E-05
ID,Twin Falls,16083,64284,3.1E-05
IL,Henry,17073,51020,3.1E-05
IL,Jersey,17083,21668,3.1E-05
IL,McDonough,17109,32913,3.1E-05
IL,Richland,17159,16149,3.1E-05
IL,Union,17181,18293,3.1E-05
IN,Boone,18011,46107,3.1E-05
IN,Daviess,18027,29820,3.1E-05
IN,Knox,18083,39256,3.1E-05
IN,Switzerland,18155,9065,3.1E-05
IA,Clarke,19039,9133,3.1E-05
IA,Lee,19111,38052,3.1E-05
KS,Chautauqua,20019,4359,3.1E-05
KS,Cowley,20035,36291,3.1E-05
KS,Riley,20161,62843,3.1E-05
KS,Wilson,20205,10332,3.1E-05
KY,Caldwell,21033,13060,3.1E-05
KY,Fulton,21075,7752,3.1E-05
KY,Hardin,21093,94174,3.1E-05
KY,Knox,21121,31795,3.1E-05
KY,Meade,21163,26349,3.1E-05
KY,Nelson,21179,37477,3.1E-05
KY,Rowan,21205,22094,3.1E-05
MD,Dorchester,24019,30674,3.1E-05
MD,Kent,24029,19197,3.1E-05
MI,Eaton,26045,103655,3.1E-05
MI,Grand Traverse,26055,77654,3.1E-05
MN,St. Louis,27137,200528,3.1E-05
MO,Camden,29029,37051,3.1E-05
MO,Dunklin,29069,33155,3.1E-05
MO,Henry,29083,21997,3.1E-05
MO,Miller,29131,23564,3.1E-05
MO,Pemiscot,29155,20047,3.1E-05
MO,Perry,29157,18132,3.1E-05
MO,Pulaski,29169,41165,3.1E-05
MO,Ste. Genevieve,29186,17842,3.1E-05
MO,Stone,29209,28658,3.1E-05
MO,Webster,29225,31045,3.1E-05
NY,Cayuga,36011,81963,3.1E-05
NY,Chautauqua,36013,139750,3.1E-05
NY,Fulton,36035,55073,3.1E-05
NY,Steuben,36101,98726,3.1E-05
NC,Bladen,37017,32278,3.1E-05
NC,Henderson,37089,89173,3.1E-05
NC,Sampson,37163,60161,3.1E-05
NC,Wilkes,37193,65632,3.1E-05
OH,Ashland,39005,52523,3.1E-05
OH,Miami,39109,98868,3.1E-05
OH,Muskingum,39119,84585,3.1E-05
OH,Ross,39141,73345,3.1E-05
OK,Adair,40001,21038,3.1E-05
OK,Craig,40035,14950,3.1E-05
OK,Delaware,40041,37077,3.1E-05
OK,Haskell,40061,11792,3.1E-05
OK,Logan,40083,33924,3.1E-05
OK,Marshall,40095,13184,3.1E-05
OK,Nowata,40105,10569,3.1E-05
OK,Ottawa,40115,33194,3.1E-05
OK,Payne,40119,68190,3.1E-05
OR,Wasco,41065,23791,3.1E-05
PA,Indiana,42063,89605,3.1E-05
PA,Lycoming,42081,120044,3.1E-05
PA,Perry,42099,43602,3.1E-05
SC,Williamsburg,45089,37217,3.1E-05
SD,Minnehaha,46099,148281,3.1E-05
TN,Carter,47019,56742,3.1E-05
TN,Cocke,47029,33565,3.1E-05
TN,Grainger,47057,20659,3.1E-05
TN,Polk,47139,16050,3.1E-05
TN,Smith,47159,17712,3.1E-05
TN,White,47185,23102,3.1E-05
TX,Burleson,48051,16470,3.1E-05
TX,Coryell,48099,74978,3.1E-05
TX,Falls,48145,18576,3.1E-05
TX,Fannin,48147,31242,3.1E-05
TX,Midland,48329,116009,3.1E-05
TX,Rains,48379,9139,3.1E-05
TX,Robertson,48395,16000,3.1E-05
TX,Wise,48497,48793,3.1E-05
VA,Clarke,51043,12652,3.1E-05
VA,Culpeper,51047,34262,3.1E-05
VA,James City,51095,48102,3.1E-05
VA,Mecklenburg,51117,32380,3.1E-05
VA,Scott,51169,23403,3.1E-05
VA,Norton,51720,3904,3.1E-05
VA,Suffolk,51800,63677,3.1E-05
WA,Franklin,53021,49347,3.1E-05
WV,Gilmer,54021,7160,3.1E-05
WV,Harrison,54033,68652,3.1E-05
WV,Marshall,54051,35519,3.1E-05
WV,Mason,54053,25957,3.1E-05
WV,Mineral,54057,27078,3.1E-05
WI,Columbia,55021,52468,3.1E-05
WI,Portage,55097,67182,3.1E-05
WI,Walworth,55127,93759,3.1E-05
PR,Caguas,72025,140502,3.1E-05
AR,Carroll,05015,25357,3.0E-05
AR,Izard,05065,13249,3.0E-05
AR,Jackson,05067,18418,3.0E-05
AR,Lawrence,05075,17774,3.0E-05
AR,Monroe,05095,10254,3.0E-05
AR,Randolph,05121,18195,3.0E-05
AR,Van Buren,05141,16192,3.0E-05
AR,Woodruff,05147,8741,3.0E-05
CA,Mariposa,06043,17130,3.0E-05
FL,DeSoto,12027,32209,3.0E-05
FL,Glades,12043,10576,3.0E-05
FL,Hardee,12049,26938,3.0E-05
FL,Okeechobee,12093,35910,3.0E-05
GA,Brantley,13025,14629,3.0E-05
GA,Fannin,13111,19798,3.0E-05
IL,Alexander,17003,9590,3.0E-05
IL,Crawford,17033,20452,3.0E-05
IL,DeKalb,17037,88969,3.0E-05
IL,Effingham,17049,34264,3.0E-05
IL,Grundy,17063,37535,3.0E-05
IL,Knox,17095,55836,3.0E-05
IL,Lee,17103,36062,3.0E-05
IL,Morgan,17137,36616,3.0E-05
IL,Pope,17151,4413,3.0E-05
IL,Pulaski,17153,7348,3.0E-05
IN,Cass,18017,40930,3.0E-05
IN,Clay,18021,26556,3.0E-05
IN,Clinton,18023,33866,3.0E-05
IN,Gibson,18051,32500,3.0E-05
IN,Jennings,18079,27554,3.0E-05
IN,Montgomery,18107,37629,3.0E-05
IN,Washington,18175,27223,3.0E-05
IA,Story,19169,79981,3.0E-05
IA,Wapello,19179,36051,3.0E-05
KS,Bourbon,20011,15379,3.0E-05
KS,Crawford,20037,38242,3.0E-05
KS,Franklin,20059,24784,3.0E-05
KS,Greenwood,20073,7673,3.0E-05
KS,Miami,20121,28351,3.0E-05
KY,Ballard,21007,8286,3.0E-05
KY,Bell,21013,30060,3.0E-05
KY,Bourbon,21017,19360,3.0E-05
KY,Carter,21043,26889,3.0E-05
KY,Floyd,21071,42441,3.0E-05
KY,Gallatin,21077,7870,3.0E-05
KY,Hancock,21091,8392,3.0E-05
KY,Hickman,21105,5262,3.0E-05
KY,McLean,21149,9938,3.0E-05
KY,Pike,21195,68736,3.0E-05
KY,Spencer,21215,11766,3.0E-05
KY,Taylor,21217,22927,3.0E-05
KY,Todd,21219,11971,3.0E-05
KY,Trigg,21221,12597,3.0E-05
LA,Lafourche,22057,89974,3.0E-05
MI,Berrien,26021,162453,3.0E-05
MI,Cass,26027,51104,3.0E-05
MI,Isabella,26073,63351,3.0E-05
MI,Menominee,26109,25326,3.0E-05
MI,St. Clair,26147,164235,3.0E-05
MN,Carver,27019,70205,3.0E-05
MS,George,28039,19144,3.0E-05
MS,Greene,28041,13299,3.0E-05
MS,Hancock,28045,42967,3.0E-05
MO,Audrain,29007,25853,3.0E-05
MO,Barry,29009,34010,3.0E-05
MO,Carter,29035,5941,3.0E-05
MO,Douglas,29067,13084,3.0E-05
MO,Johnson,29101,48258,3.0E-05
MO,Lawrence,29109,35204,3.0E-05
MO,New Madrid,29143,19760,3.0E-05
MO,Ripley,29181,13509,3.0E-05
MO,Vernon,29217,20454,3.0E-05
MO,Warren,29219,24525,3.0E-05
MO,Wright,29229,17955,3.0E-05
NE,Gage,31067,22993,3.0E-05
NJ,Cape May,34009,102326,3.0E-05
NY,Chenango,36017,51401,3.0E-05
NY,Columbia,36021,63094,3.0E-05
NY,Herkimer,36043,64427,3.0E-05
NY,Montgomery,36057,49708,3.0E-05
NY,Oswego,36075,122377,3.0E-05
NY,Tioga,36107,51784,3.0E-05
NY,Washington,36115,61042,3.0E-05
NC,Watauga,37189,42695,3.0E-05
ND,Cass,38017,123138,3.0E-05
OH,Geauga,39055,90895,3.0E-05
OH,Jackson,39079,32641,3.0E-05
OH,Madison,39097,40213,3.0E-05
OH,Pickaway,39129,52727,3.0E-05
OH,Pike,39131,27695,3.0E-05
OK,Atoka,40005,13879,3.0E-05
OK,Garvin,40049,27210,3.0E-05
OK,Grady,40051,45516,3.0E-05
OK,Lincoln,40081,32080,3.0E-05
OK,Love,40085,8831,3.0E-05
OK,McClain,40087,27740,3.0E-05
OK,Murray,40099,12623,3.0E-05
OK,Okfuskee,40107,11814,3.0E-05
OK,Pawnee,40117,16612,3.0E-05
PA,Blair,42013,129144,3.0E-05
PA,Franklin,42055,129313,3.0E-05
PA,Lawrence,42073,94643,3.0E-05
PA,Northumberland,42097,94556,3.0E-05
PA,Venango,42121,57565,3.0E-05
TN,Cannon,47015,12826,3.0E-05
TN,Claiborne,47025,29862,3.0E-05
TN,DeKalb,47041,17423,3.0E-05
TN,Jackson,47087,10984,3.0E-05
TN,Macon,47111,20386,3.0E-05
TN,Sequatchie,47153,11370,3.0E-05
TX,Comal,48091,78021,3.0E-05
TX,Guadalupe,48187,89023,3.0E-05
TX,Lubbock,48303,242628,3.0E-05
TX,Tom Green,48451,104010,3.0E-05
TX,Victoria,48469,84088,3.0E-05
VA,Isle of Wight,51093,29728,3.0E-05
WV,Jackson,54035,28000,3.0E-05
WV,Monongalia,54061,81866,3.0E-05
WV,Pleasants,54073,7514,3.0E-05
WI,Ashland,55003,16866,3.0E-05
WI,Waupaca,55135,51731,3.0E-05
AR,Clay,05021,17609,2.9E-05
AR,Fulton,05049,11642,2.9E-05
AR,Marion,05089,16140,2.9E-05
AR,Searcy,05129,8261,2.9E-05
AR,Stone,05137,11499,2.9E-05
DE,Sussex,10005,156638,2.9E-05
FL,Indian River,12061,112947,2.9E-05
FL,Monroe,12087,79589,2.9E-05
IL,Bureau,17011,35503,2.9E-05
IL,Calhoun,17013,5084,2.9E-05
IL,Coles,17029,53196,2.9E-05
IL,Johnson,17087,12878,2.9E-05
IL,Macoupin,17117,49019,2.9E-05
IL,Ogle,17141,51032,2.9E-05
IL,Vermilion,17183,83919,2.9E-05
IL,Wabash,17185,12937,2.9E-05
IN,Adams,18001,33625,2.9E-05
IN,Henry,18065,48508,2.9E-05
IN,Huntington,18069,38075,2.9E-05
IN,Kosciusko,18085,74057,2.9E-05
IN,Spencer,18147,20391,2.9E-05
IN,Wayne,18177,71097,2.9E-05
IA,Jasper,19099,37213,2.9E-05
IA,Jefferson,19101,16181,2.9E-05
IA,Marshall,19127,39311,2.9E-05
IA,Van Buren,19177,7809,2.9E-05
KS,Atchison,20005,16774,2.9E-05
KS,Cherokee,20021,22605,2.9E-05
KS,Geary,20061,27947,2.9E-05
KS,Harvey,20079,32869,2.9E-05
KS,Neosho,20133,16997,2.9E-05
KS,Sumner,20191,25946,2.9E-05
KY,Anderson,21005,19111,2.9E-05
KY,Carlisle,21039,5351,2.9E-05
KY,Clinton,21053,9634,2.9E-05
KY,Crittenden,21055,9384,2.9E-05
KY,Edmonson,21061,11644,2.9E-05
KY,Garrard,21079,14792,2.9E-05
KY,Johnson,21115,23445,2.9E-05
KY,McCreary,21147,17080,2.9E-05
KY,Montgomery,21173,22554,2.9E-05
KY,Ohio,21183,22916,2.9E-05
KY,Rockcastle,21203,16582,2.9E-05
KY,Russell,21207,16315,2.9E-05
KY,Wayne,21231,19923,2.9E-05
ME,Penobscot,23019,144919,2.9E-05
MI,Manistee,26101,24527,2.9E-05
MI,St. Joseph,26149,62422,2.9E-05
MN,Sherburne,27141,64417,2.9E-05
MO,Cooper,29053,16670,2.9E-05
MO,Gasconade,29073,15342,2.9E-05
MO,Iron,29093,10697,2.9E-05
MO,McDonald,29119,21681,2.9E-05
MO,Madison,29123,11800,2.9E-05
MO,Moniteau,29135,14827,2.9E-05
MO,Morgan,29141,19309,2.9E-05
MO,Oregon,29149,10344,2.9E-05
MO,Osage,29151,13062,2.9E-05
MO,Ozark,29153,9542,2.9E-05
MO,Polk,29167,26992,2.9E-05
MO,Ralls,29173,9626,2.9E-05
MO,Randolph,29175,24663,2.9E-05
MO,Shannon,29203,8324,2.9E-05
MO,Washington,29221,23344,2.9E-05
MO,Wayne,29223,13259,2.9E-05
MT,Missoula,30063,95802,2.9E-05
NE,Cass,31025,24334,2.9E-05
NV,Carson City,32510,52457,2.9E-05
NY,Cattaraugus,36009,83955,2.9E-05
NY,Wayne,36117,93765,2.9E-05
NC,Beaufort,37013,44958,2.9E-05
NC,Columbus,37047,54749,2.9E-05
NC,Greene,37079,18974,2.9E-05
NC,Hertford,37091,22601,2.9E-05
NC,Martin,37117,25593,2.9E-05
OH,Ashtabula,39007,102728,2.9E-05
OH,Belmont,39013,70226,2.9E-05
OH,Clinton,39027,40543,2.9E-05
OH,Erie,39043,79551,2.9E-05
OH,Guernsey,39059,40792,2.9E-05
OH,Meigs,39105,23072,2.9E-05
OH,Preble,39135,42337,2.9E-05
OH,Union,39159,40909,2.9E-05
OH,Wayne,39169,111564,2.9E-05
OK,Johnston,40069,10513,2.9E-05
OK,Stephens,40137,43182,2.9E-05
OR,Douglas,41019,100399,2.9E-05
OR,Malheur,41045,31615,2.9E-05
PA,Mifflin,42087,46486,2.9E-05
PA,Snyder,42109,37546,2.9E-05
RI,Washington,44009,123546,2.9E-05
SC,Horry,45051,196629,2.9E-05
SC,Jasper,45053,20678,2.9E-05
TN,Bledsoe,47007,12367,2.9E-05
TN,Grundy,47061,14332,2.9E-05
TN,Lake,47095,7954,2.9E-05
TN,Morgan,47129,19757,2.9E-05
TN,Overton,47133,20118,2.9E-05
TN,Van Buren,47175,5508,2.9E-05
TX,Bastrop,48021,57733,2.9E-05
TX,Caldwell,48055,32194,2.9E-05
TX,Hood,48221,41100,2.9E-05
TX,Howard,48227,33627,2.9E-05
TX,Palo Pinto,48363,27026,2.9E-05
TX,Potter,48375,113546,2.9E-05
TX,Somervell,48425,6809,2.9E-05
VA,Amelia,51007,11400,2.9E-05
VA,Augusta,51015,65615,2.9E-05
VA,Brunswick,51025,18419,2.9E-05
VA,Charlotte,51037,12472,2.9E-05
VA,Prince Edward,51147,19720,2.9E-05
VA,Shenandoah,51171,35075,2.9E-05
WV,Marion,54049,56598,2.9E-05
WV,Roane,54087,15446,2.9E-05
WV,Wetzel,54103,17693,2.9E-05
WI,Chippewa,55017,55195,2.9E-05
WI,Douglas,55031,43287,2.9E-05
WI,Langlade,55067,20740,2.9E-05
PR,Statewide,72000,3808610,2.9E-05
AR,Newton,05101,8608,2.8E-05
GA,Camden,13039,43664,2.8E-05
GA,Union,13291,17289,2.8E-05
HI,Honolulu,15003,876156,2.8E-05
IL,Christian,17021,35372,2.8E-05
IL,Clinton,17027,35535,2.8E-05
IL,Fulton,17057,38250,2.8E-05
IL,Hamilton,17065,8621,2.8E-05
IL,Hardin,17069,4800,2.8E-05
IL,Jasper,17079,10117,2.8E-05
IL,Lawrence,17101,15452,2.8E-05
IL,Perry,17145,23094,2.8E-05
IL,Randolph,17157,33893,2.8E-05
IL,Warren,17187,18735,2.8E-05
IL,Wayne,17191,17151,2.8E-05
IL,White,17193,15371,2.8E-05
IL,Woodford,17203,35469,2.8E-05
IN,Crawford,18025,10743,2.8E-05
IN,Decatur,18031,24555,2.8E-05
IN,Fayette,18041,25588,2.8E-05
IN,Grant,18053,73403,2.8E-05
IN,Greene,18055,33157,2.8E-05
IN,Marshall,18099,45128,2.8E-05
IN,Noble,18113,46275,2.8E-05
IN,Putnam,18133,36019,2.8E-05
IN,Ripley,18137,26523,2.8E-05
IN,Wabash,18169,34960,2.8E-05
IA,Cerro Gordo,19033,46447,2.8E-05
IA,Dallas,19049,40750,2.8E-05
IA,Henry,19087,20336,2.8E-05
KS,Allen,20001,14385,2.8E-05
KS,Labette,20099,22835,2.8E-05
KS,Woodson,20207,3788,2.8E-05
KY,Adair,21001,17244,2.8E-05
KY,Clay,21051,24556,2.8E-05
KY,Cumberland,21057,7147,2.8E-05
KY,Estill,21065,15307,2.8E-05
KY,Grant,21081,22384,2.8E-05
KY,Green,21087,11518,2.8E-05
KY,Henry,21103,15060,2.8E-05
KY,Jackson,21109,13495,2.8E-05
KY,Lawrence,21127,15569,2.8E-05
KY,Lincoln,21137,23361,2.8E-05
KY,Marion,21155,18212,2.8E-05
KY,Martin,21159,12578,2.8E-05
KY,Metcalfe,21169,10037,2.8E-05
KY,Monroe,21171,11756,2.8E-05
KY,Powell,21197,13237,2.8E-05
KY,Trimble,21223,8125,2.8E-05
KY,Union,21225,15637,2.8E-05
KY,Webster,21233,14120,2.8E-05
MD,Caroline,24011,29772,2.8E-05
MI,Branch,26023,45787,2.8E-05
MI,Clinton,26037,64753,2.8E-05
MI,Mason,26105,28274,2.8E-05
MN,Benton,27009,34226,2.8E-05
MO,Barton,29011,12541,2.8E-05
MO,Bollinger,29017,12029,2.8E-05
MO,Clinton,29049,18979,2.8E-05
MO,Crawford,29055,22804,2.8E-05
MO,Maries,29125,8903,2.8E-05
MO,Pike,29163,18351,2.8E-05
MO,Ray,29177,23354,2.8E-05
MO,Reynolds,29179,6689,2.8E-05
NE,Dodge,31053,36160,2.8E-05
NE,Washington,31177,18780,2.8E-05
NH,Carroll,33003,43666,2.8E-05
NM,Statewide,35000,1819046,2.8E-05
NY,Otsego,36077,61676,2.8E-05
NY,Seneca,36099,33342,2.8E-05
NC,Duplin,37061,49063,2.8E-05
NC,Pender,37141,41082,2.8E-05
NC,Transylvania,37175,29334,2.8E-05
OH,Brown,39015,42285,2.8E-05
OH,Coshocton,39031,36655,2.8E-05
OH,Crawford,39033,46966,2.8E-05
OH,Fayette,39047,28433,2.8E-05
OH,Hancock,39063,71295,2.8E-05
OH,Hocking,39073,28241,2.8E-05
OH,Marion,39101,66217,2.8E-05
OH,Sandusky,39143,61792,2.8E-05
OH,Seneca,39147,58683,2.8E-05
OH,Shelby,39149,47910,2.8E-05
OH,Tuscarawas,39157,90914,2.8E-05
OK,Garfield,40047,57813,2.8E-05
PA,Armstrong,42005,72392,2.8E-05
PA,Carbon,42025,58802,2.8E-05
PA,Columbia,42037,64151,2.8E-05
PA,Schuylkill,42107,150336,2.8E-05
PA,Union,42119,41624,2.8E-05
SC,Beaufort,45013,120937,2.8E-05
TN,Clay,47027,7976,2.8E-05
TN,Fentress,47049,16625,2.8E-05
TN,Pickett,47137,4945,2.8E-05
TN,Unicoi,47171,17667,2.8E-05
TX,Hockley,48219,22716,2.8E-05
TX,Lee,48287,15657,2.8E-05
TX,Winkler,48495,7173,2.8E-05
TX,Young,48503,17943,2.8E-05
VA,Buckingham,51029,15623,2.8E-05
VA,Craig,51045,5091,2.8E-05
VA,Cumberland,51049,9017,2.8E-05
VA,Gloucester,51073,34780,2.8E-05
VA,Greene,51079,15244,2.8E-05
VA,King and Queen,51097,6630,2.8E-05
VA,Lunenburg,51111,13146,2.8E-05
VA,Nottoway,51135,15725,2.8E-05
VA,Southampton,51175,17482,2.8E-05
VA,Sussex,51183,12504,2.8E-05
VA,Westmoreland,51193,16718,2.8E-05
VA,Wise,51195,40123,2.8E-05
WA,Skagit,53057,102979,2.8E-05
WV,Lincoln,54043,22108,2.8E-05
WV,Mercer,54055,62980,2.8E-05
WV,Mingo,54059,28253,2.8E-05
WV,Raleigh,54081,79220,2.8E-05
WV,Upshur,54097,23404,2.8E-05
WI,Dunn,55033,39858,2.8E-05
WI,Juneau,55057,24316,2.8E-05
WI,Lincoln,55069,29641,2.8E-05
WI,Monroe,55081,40899,2.8E-05
WI,Pierce,55093,36804,2.8E-05
WI,Sauk,55111,55225,2.8E-05
PR,Barceloneta,72017,22322,2.8E-05
PR,Toa Alta,72135,63929,2.8E-05
PR,Trujillo Alto,72139,75728,2.8E-05
AR,Madison,05087,14243,2.7E-05
GA,Rabun,13241,15050,2.7E-05
ID,Payette,16075,20578,2.7E-05
IL,Bond,17005,17633,2.7E-05
IL,Brown,17009,6950,2.7E-05
IL,Clay,17025,14560,2.7E-05
IL,Edwards,17047,6971,2.7E-05
IL,Gallatin,17059,6445,2.7E-05
IL,Logan,17107,31183,2.7E-05
IL,Montgomery,17135,30652,2.7E-05
IL,Pike,17149,17384,2.7E-05
IL,Putnam,17155,6086,2.7E-05
IL,Schuyler,17169,7189,2.7E-05
IN,Blackford,18009,14048,2.7E-05
IN,Brown,18013,14957,2.7E-05
IN,DeKalb,18033,40285,2.7E-05
IN,LaGrange,18087,34909,2.7E-05
IN,Martin,18101,10369,2.7E-05
IN,Miami,18103,36082,2.7E-05
IN,Orange,18117,19306,2.7E-05
IN,Pike,18125,12837,2.7E-05
IN,Steuben,18151,33214,2.7E-05
IN,Vermillion,18165,16788,2.7E-05
IN,Wells,18179,27600,2.7E-05
IN,White,18181,25267,2.7E-05
IN,Whitley,18183,30707,2.7E-05
IA,Boone,19015,26224,2.7E-05
KS,Reno,20155,64790,2.7E-05
KS,Saline,20169,53597,2.7E-05
KS,Wabaunsee,20197,6885,2.7E-05
KY,Bath,21011,11085,2.7E-05
KY,Breathitt,21025,16100,2.7E-05
KY,Breckinridge,21027,18648,2.7E-05
KY,Casey,21045,15447,2.7E-05
KY,Elliott,21063,6748,2.7E-05
KY,Grayson,21085,24053,2.7E-05
KY,Harlan,21095,33202,2.7E-05
KY,Larue,21123,13373,2.7E-05
KY,Lee,21129,7916,2.7E-05
KY,Lewis,21135,14092,2.7E-05
KY,Magoffin,21153,13332,2.7E-05
KY,Menifee,21165,6556,2.7E-05
KY,Morgan,21175,13948,2.7E-05
KY,Owsley,21189,4858,2.7E-05
KY,Pendleton,21191,14390,2.7E-05
KY,Washington,21229,10916,2.7E-05
KY,Wolfe,21237,7065,2.7E-05
MD,Garrett,24023,29846,2.7E-05
MI,Lapeer,26087,87904,2.7E-05
MI,Montmorency,26119,10315,2.7E-05
MI,Shiawassee,26155,71687,2.7E-05
MI,Van Buren,26159,76263,2.7E-05
MN,Goodhue,27049,44127,2.7E-05
MN,Stearns,27145,133166,2.7E-05
MN,Winona,27169,49985,2.7E-05
MN,Wright,27171,89986,2.7E-05
MO,Benton,29015,17180,2.7E-05
MO,Cedar,29039,13733,2.7E-05
MO,Dade,29057,7923,2.7E-05
MO,Dallas,29059,15661,2.7E-05
MO,Grundy,29079,10432,2.7E-05
MO,Hickory,29085,8940,2.7E-05
MO,Howard,29089,10212,2.7E-05
MO,Lafayette,29107,32960,2.7E-05
MO,Lewis,29111,10494,2.7E-05
MO,Linn,29115,13754,2.7E-05
MO,Macon,29121,15762,2.7E-05
MO,Montgomery,29139,12136,2.7E-05
MO,St. Clair,29185,9652,2.7E-05
MO,Texas,29215,23003,2.7E-05
MT,Flathead,30029,74471,2.7E-05
MT,Yellowstone,30111,129352,2.7E-05
NY,Genesee,36037,60370,2.7E-05
NY,Madison,36053,69441,2.7E-05
NC,Cherokee,37039,24298,2.7E-05
OH,Adams,39001,27330,2.7E-05
OH,Champaign,39021,38890,2.7E-05
OH,Darke,39037,53309,2.7E-05
OH,Defiance,39039,39500,2.7E-05
OH,Fulton,39051,42084,2.7E-05
OH,Highland,39071,40875,2.7E-05
OH,Knox,39083,54500,2.7E-05
OH,Ottawa,39123,40985,2.7E-05
OH,Perry,39127,34078,2.7E-05
OH,Van Wert,39161,29659,2.7E-05
OH,Williams,39171,39188,2.7E-05
OK,Noble,40103,11411,2.7E-05
PA,Clinton,42035,37914,2.7E-05
PA,Greene,42059,40672,2.7E-05
PA,Mercer,42085,120293,2.7E-05
PA,Monroe,42089,138687,2.7E-05
RI,Newport,44005,85433,2.7E-05
SC,Georgetown,45043,55797,2.7E-05
TN,Hancock,47067,6786,2.7E-05
TX,Austin,48015,23590,2.7E-05
TX,Bosque,48035,17204,2.7E-05
TX,Burnet,48053,34147,2.7E-05
TX,Dawson,48115,14985,2.7E-05
TX,Erath,48143,33001,2.7E-05
TX,Fayette,48149,21804,2.7E-05
TX,Hale,48189,36602,2.7E-05
TX,Kendall,48259,23743,2.7E-05
TX,Kleberg,48273,31549,2.7E-05
TX,Maverick,48323,47297,2.7E-05
TX,Montague,48337,19117,2.7E-05
TX,Randall,48381,104312,2.7E-05
TX,Terry,48445,12761,2.7E-05
TX,Wharton,48481,41188,2.7E-05
UT,Washington,49053,90354,2.7E-05
VT,Rutland,50021,63400,2.7E-05
VA,Buchanan,51027,26978,2.7E-05
VA,Lee,51105,23589,2.7E-05
VA,Nelson,51125,14445,2.7E-05
VA,Page,51139,23177,2.7E-05
VA,Russell,51167,30308,2.7E-05
VA,Smyth,51173,33081,2.7E-05
VA,Surry,51181,6829,2.7E-05
WA,Yakima,53077,222581,2.7E-05
WV,Boone,54005,25535,2.7E-05
WV,Fayette,54019,47579,2.7E-05
WV,Lewis,54041,16919,2.7E-05
WV,Logan,54045,37710,2.7E-05
WV,Morgan,54065,14943,2.7E-05
WV,Wirt,54105,5873,2.7E-05
WI,Barron,55005,44963,2.7E-05
WI,Grant,55043,49597,2.7E-05
WI,Shawano,55115,40664,2.7E-05
PR,Dorado,72051,34017,2.7E-05
PR,Ponce,72113,186475,2.7E-05
AZ,Cochise,04003,117755,2.6E-05
AZ,Santa Cruz,04023,38381,2.6E-05
AZ,Yavapai,04025,167517,2.6E-05
CA,Del Norte,06015,27507,2.6E-05
CA,Siskiyou,06093,44301,2.6E-05
GA,Towns,13281,9319,2.6E-05
HI,Statewide,15000,1211537,2.6E-05
IL,Carroll,17015,16674,2.6E-05
IL,Cass,17017,13695,2.6E-05
IL,Clark,17023,17008,2.6E-05
IL,De Witt,17039,16798,2.6E-05
IL,Edgar,17045,19704,2.6E-05
